epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
11.0,0.9777458805508084,0.9777458805508084,0.0,0.0,0.0,0.0,0.011336078867316246,0.041767917573451996,0.18342585861682892,0.17635533213615417,1.1029952685586164,0.6166926095659503,0.546836809945217,0.09324368089437485,0.6522222222222223,9.969763961567034e-05
12.0,0.936315527315493,0.936315527315493,0.0,0.0,0.0,0.0,0.009741274639964104,0.04819439351558685,0.16228950023651123,0.15981662273406982,1.233702840504515,0.6242937473662031,0.5484087721043842,0.08883083611726761,0.6544444444444445,9.969763961567034e-05
13.0,0.9067624465624491,0.9067624465624491,0.0,0.0,0.0,0.0,0.012871966697275639,0.05415254086256027,0.21461747586727142,0.2104293256998062,1.1380080343227637,0.6155038014468325,0.526441984283061,0.10852469503879547,0.6344444444444445,9.969763961567034e-05
14.0,0.8941946469412909,0.8941946469412909,0.0,0.0,0.0,0.0,0.013012387789785862,0.06810373812913895,0.19832797348499298,0.19293557107448578,1.2045941434138472,0.6191073623402163,0.5594466343977774,0.10901518911123276,0.6755555555555556,9.969763961567034e-05
15.0,0.8627480577539515,0.8627480577539515,0.0,0.0,0.0,0.0,0.00809108093380928,0.04353401064872742,0.17796780169010162,0.18113453686237335,1.1754320366681708,0.6033637975839303,0.5375831011690156,0.09420325607061386,0.6155555555555555,9.969763961567034e-05
16.0,0.85125891217479,0.85125891217479,0.0,0.0,0.0,0.0,0.0073951841332018375,0.055226098746061325,0.17264430224895477,0.17219547927379608,1.1968689900232978,0.632248428501194,0.571586179784926,0.10796009749174118,0.6333333333333333,9.969763961567034e-05
17.0,0.8377267644140456,0.8377267644140456,0.0,0.0,0.0,0.0,0.013024131767451763,0.051450543105602264,0.19095490872859955,0.18339809775352478,1.1560086048523575,0.6209245504986656,0.557482558411762,0.11695121973752975,0.6266666666666667,9.969763961567034e-05
18.0,0.8122616601873327,0.8122616601873327,0.0,0.0,0.0,0.0,0.00799225177615881,0.050116509199142456,0.15235529839992523,0.14734703302383423,1.239272031663423,0.642159889029358,0.5738153084078601,0.12283685058355331,0.6633333333333333,9.969763961567034e-05
19.0,0.8036771346021582,0.8036771346021582,0.0,0.0,0.0,0.0,0.018268797546625137,0.07284685224294662,0.22700205445289612,0.21971386671066284,1.1279190320044734,0.6354833895210001,0.5628938404270263,0.11024529486894608,0.6533333333333333,9.969763961567034e-05
20.0,0.7831032832463583,0.7831032832463583,0.0,0.0,0.0,0.0,0.01667771302163601,0.07530000805854797,0.19163240492343903,0.1911662071943283,1.242588578573944,0.6255814984548392,0.5689566067331555,0.12799794971942902,0.6922222222222222,9.969763961567034e-05
