condition,batch_size,repeat,target_view,montage,held_out_reference,base_prior_weight,class_trust_caps,applied_class_weights,safe_bias,target_reference_labels_used
balanced,128,8,native32@FC3,native32,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.9431312904003761, -0.17732944089904737, -0.5535758497561535]",False
balanced,128,8,native32@FC4,native32,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.3045244287114656, 0.5622657452441618, -0.19915429382504116]",False
balanced,128,8,native32@FC5,native32,fc5,0.6140127295017895,"[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[1.237917548417191, -0.3780956155477838, -0.7024039491258771]",False
balanced,128,8,native32@FC6,native32,fc6,0.6842886534173298,"[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.43310805012881604, 0.6935861469712589, -0.348436617315264]",False
balanced,128,8,native32@Fz,native32,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.3786445991420632, 0.19057836030789552, -0.25950116491604713]",False
balanced,128,8,native32@O1,native32,o1,0.703450037180076,"[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.22357472131159742, 0.26949099789329817, -0.3802152515162251]",False
balanced,128,8,native32@O2,native32,o2,0.699841820423011,"[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.27758202984409464, 0.467515940451998, -0.3947467730720142]",False
balanced,128,8,native32@P3,native32,p3,0.6758009220823168,"[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.5271105900011893, 0.1974904084655339, -0.387646517103758]",False
balanced,128,8,native32@P4,native32,p4,0.6844882982318163,"[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.39622574022479795, 0.7725611379675603, -0.3653815071165418]",False
balanced,128,8,native32@PO3,native32,po3,0.6816463258022647,"[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.4326955596542256, 0.16683409107885178, -0.3884457017499172]",False
balanced,128,8,native32@PO4,native32,po4,0.6818462953397239,"[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.4455154100721833, 0.7358403377161075, -0.44116215398365877]",False
balanced,128,8,native32@Pz,native32,pz,0.6874380084401692,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.253813255771666, 0.6106186607435145, -0.23595215026256258]",False
balanced,128,9,native16@C1,native16,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.4676663940881496, -0.30823459218646365, -0.6533100979497122]",False
balanced,128,9,native16@C2,native16,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.2773495726763233, 0.008522254186199077, -0.5674705610412598]",False
balanced,128,9,native16@C3,native16,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.7754247761115922, -0.5589556742039306, -0.7941616635464918]",False
balanced,128,9,native16@C4,native16,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.3492456874366626, 0.0959841312032144, -0.6381109525327101]",False
balanced,128,9,native16@CP1,native16,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.4069154137550777, -0.08579379574777803, -0.6440559317468028]",False
balanced,128,9,native16@CP2,native16,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.3017018536519352, 0.21633669230380756, -0.6159328889925575]",False
balanced,128,9,native16@CP3,native16,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.5910998621403875, -0.3804486152737767, -0.8823532723655009]",False
balanced,128,9,native16@CP4,native16,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.4030203462696112, 0.26110036795018376, -0.7239162727316047]",False
balanced,128,9,native16@CPz,native16,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.32547503026276653, 0.17373304519851782, -0.6177257297378475]",False
balanced,128,9,native16@Cz,native16,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.27688756193909553, -0.01035495763041977, -0.6201818046470072]",False
balanced,128,9,native16@FC1,native16,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.5598774187888778, -0.3440945208881703, -0.6411694928050156]",False
balanced,128,9,native16@FC2,native16,fc2,0.6809591441221404,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.2508672278486353, 0.008010115508255214, -0.5349193417588628]",False
balanced,128,9,native16@FC3,native16,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.9060035794382327, -0.5390993503056549, -0.8234644725844797]",False
balanced,128,9,native16@FC4,native16,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.24986623290251536, 0.1496670806358566, -0.4810052441691045]",False
balanced,128,9,native16@Fz,native16,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.4778453801022726, -0.15810697724357453, -0.7232737466790022]",False
balanced,128,9,native16@Pz,native16,pz,0.6874380084401692,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.3600356751637167, 0.2107633635475092, -0.6834518667233564]",False
balanced,128,9,native32@C1,native32,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.5562965149720712, 0.13012486061734713, -0.25746998505689944]",False
balanced,128,9,native32@C2,native32,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.3142157151082191, 0.4983126816049618, -0.09365652350160007]",False
balanced,128,9,native32@C3,native32,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.8548935747922004, -0.18313324179585933, -0.5407209801312596]",False
balanced,128,9,native32@C4,native32,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.35918294069012835, 0.5592702762817295, -0.1890623432455009]",False
balanced,128,9,native32@C5,native32,c5,0.6881135552030926,"[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[1.192547285618107, -0.42326679181567184, -0.7478112896086733]",False
balanced,128,9,native32@C6,native32,c6,0.6849808183586948,"[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.4572725631121333, 0.6178356256118973, -0.38598799113818005]",False
balanced,128,9,native32@CP1,native32,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.45210165264480584, 0.3004372588059847, -0.1805873305281833]",False
balanced,128,9,native32@CP2,native32,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.3071628866210466, 0.6092988632451224, -0.12268351220714407]",False
balanced,128,9,native32@CP3,native32,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.6373167363270511, -0.014844353114281492, -0.4744434772097366]",False
balanced,128,9,native32@CP4,native32,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.38076243144853417, 0.687992463946221, -0.2340983862423534]",False
balanced,128,9,native32@CP5,native32,cp5,0.6771147073701257,"[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[1.0248547630893794, -0.20802230678773717, -0.7417302826073693]",False
balanced,128,9,native32@CP6,native32,cp6,0.6846999122278876,"[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.5793727582010139, 0.7602500710374271, -0.4693639763970067]",False
balanced,128,9,native32@CPz,native32,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.33271423372079334, 0.5317303773054063, -0.14324843858488748]",False
balanced,128,9,native32@Cz,native32,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.34244556130027703, 0.4243310482438997, -0.16653639253222097]",False
balanced,128,9,native32@F1,native32,f1,0.6645065937376773,"[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.5780770336454911, -0.104495602745345, -0.27932109466757854]",False
balanced,128,9,native32@F2,native32,f2,0.685227494106691,"[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.33610894902211436, 0.27493070590700136, -0.19291254180766226]",False
balanced,128,9,native32@F3,native32,f3,0.6683110732411952,"[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.8701213812546695, -0.36427569609391264, -0.4072505300452335]",False
balanced,128,9,native32@F4,native32,f4,0.6826250583425781,"[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.19346878191511857, 0.43571973713098894, -0.12969398798195253]",False
balanced,128,9,native32@FC1,native32,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.6394129947305055, 0.10378621205249863, -0.30854037081941355]",False
balanced,128,9,native32@FC2,native32,fc2,0.6809591441221404,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.31127917944879735, 0.4587023471894081, -0.10159382901469768]",False
balanced,128,9,native32@FC3,native32,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.9401630791629245, -0.18783307737235055, -0.48366321765244163]",False
balanced,128,9,native32@FC4,native32,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2626557169189991, 0.5419196700956272, -0.1300368819416997]",False
balanced,128,9,native32@FC5,native32,fc5,0.6140127295017895,"[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[0.1698207569581369, 0.15545632255830658, 0.48510228763926105, 0.49096766413999526]","[1.2269997281259473, -0.3902529683719185, -0.6474423129910207]",False
balanced,128,9,native32@FC6,native32,fc6,0.6842886534173298,"[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.23005322662884506, 0.20460988395749238, 0.5433086783100519, 0.6158118635058437]","[0.4016205204342971, 0.6988636433848586, -0.2678202783003901]",False
balanced,128,9,native32@Fz,native32,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.33625492134329393, 0.18043876540504436, -0.1995835442000006]",False
balanced,128,9,native32@O1,native32,o1,0.703450037180076,"[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.24849301719954014, 0.2084077089425354, 0.5814192732554222, 0.6099184783759535]","[0.21843449168215784, 0.2672491553270627, -0.3620605160600581]",False
balanced,128,9,native32@O2,native32,o2,0.699841820423011,"[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.24894222202175045, 0.2073828998001034, 0.5549088475900728, 0.6209345911563445]","[0.28943943571153696, 0.48632886665806735, -0.3583228583832495]",False
balanced,128,9,native32@P3,native32,p3,0.6758009220823168,"[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.21865602465682774, 0.2010992187504451, 0.5416706723385695, 0.6173248861922422]","[0.4999673662391574, 0.14659454590009025, -0.3679154564540833]",False
balanced,128,9,native32@P4,native32,p4,0.6844882982318163,"[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.2313999568683065, 0.20288265637323843, 0.5445353545763754, 0.6139805885480741]","[0.38222398500185395, 0.7700646743041374, -0.319622079753222]",False
balanced,128,9,native32@PO3,native32,po3,0.6816463258022647,"[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.22969553833100648, 0.20314826724070092, 0.5378575338650743, 0.6161371152435414]","[0.4065619932485589, 0.14680286310127297, -0.38663252796660563]",False
balanced,128,9,native32@PO4,native32,po4,0.6818462953397239,"[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.2294777274479018, 0.19530607978868925, 0.5518467489232745, 0.5945542850736342]","[0.4332949440446455, 0.744290765673927, -0.40147168950715756]",False
balanced,128,9,native32@Pz,native32,pz,0.6874380084401692,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.2410342060855458, 0.6239228775448504, -0.19482864080951867]",False
balanced,128,10,native16@C1,native16,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.4570913603620754, -0.3267936941010847, -0.6502739340286956]",False
balanced,128,10,native16@C2,native16,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.27412888729281026, -0.014334557902358921, -0.5766101258713484]",False
balanced,128,10,native16@C3,native16,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.7782950785644187, -0.5758852337107692, -0.8426984145606288]",False
balanced,128,10,native16@C4,native16,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.331379771418736, 0.06947606818019231, -0.6493103566417584]",False
balanced,128,10,native16@CP1,native16,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.40065507588125826, -0.09234216945474107, -0.6572031414408508]",False
balanced,128,10,native16@CP2,native16,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.28584140388274787, 0.1932952425143832, -0.6282290968225874]",False
balanced,128,10,native16@CP3,native16,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.5798115485334095, -0.386376241766126, -0.8741880870079618]",False
balanced,128,10,native16@CP4,native16,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.38903937092200463, 0.2506494682813239, -0.7262280293475372]",False
balanced,128,10,native16@CPz,native16,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.3022520280392579, 0.15725975892494187, -0.6030527268369136]",False
balanced,128,10,native16@Cz,native16,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.27434622222555105, -0.017259340602400072, -0.6227116562230396]",False
balanced,128,10,native16@FC1,native16,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.5562244895602885, -0.33077909069433026, -0.649623653159948]",False
balanced,128,10,native16@FC2,native16,fc2,0.6809591441221404,"[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.22565043790641387, 0.20261402014929597, 0.5435806048199231, 0.6129684513739169]","[0.233660137483388, -0.007601435345879537, -0.5258137127061187]",False
balanced,128,10,native16@FC3,native16,fc3,0.6769071305888456,"[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.2221675154223658, 0.20213401039781914, 0.5364202961699899, 0.616031560617357]","[0.9214137317328912, -0.5418490180674698, -0.86255380380072]",False
balanced,128,10,native16@FC4,native16,fc4,0.6812823056457217,"[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2221429150051158, 0.20640920400598747, 0.5447479749249313, 0.6137200262828023]","[0.2233973505961366, 0.11570783178625538, -0.49465346453542025]",False
balanced,128,10,native16@Fz,native16,fz,0.6839687958099672,"[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.22801952825050031, 0.20740575169986195, 0.5385096117423437, 0.6104628760427677]","[0.4882050129978591, -0.16227574077117207, -0.7120003361166269]",False
balanced,128,10,native16@Pz,native16,pz,0.6874380084401692,"[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.23267415084513782, 0.20339591984947714, 0.5495071360448649, 0.6040107936688658]","[0.3584449247735526, 0.19394815313826036, -0.6643668679238839]",False
balanced,128,10,native32@C1,native32,c1,0.6805242647833913,"[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.22284113483248713, 0.20877965111563845, 0.5260354484801006, 0.6181126263806869]","[0.561355869391686, 0.18145145819337252, -0.27886754109546774]",False
balanced,128,10,native32@C2,native32,c2,0.6831269965591086,"[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.22742891024114725, 0.20380651643833186, 0.545099549704242, 0.6125542591001236]","[0.3141045557390645, 0.5213512025164134, -0.13322920416221798]",False
balanced,128,10,native32@C3,native32,c3,0.6803105622960682,"[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.23185925598314744, 0.19253234013075612, 0.5343954893958238, 0.5866758195906233]","[0.8200513066957057, -0.17441287730949898, -0.5883164168512056]",False
balanced,128,10,native32@C4,native32,c4,0.6827731692868482,"[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.2326535425147668, 0.19685718338612768, 0.5483161039481318, 0.6012557469146528]","[0.3295963868571794, 0.5605993902903877, -0.19821157973774683]",False
balanced,128,10,native32@C5,native32,c5,0.6881135552030926,"[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[0.23111445776243159, 0.21015633356475433, 0.5460651136641607, 0.6224065683482388]","[1.1692970878638944, -0.39470503415441793, -0.8070274568799063]",False
balanced,128,10,native32@C6,native32,c6,0.6849808183586948,"[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.22914894948407266, 0.20707763716425023, 0.541565345964942, 0.6145835736527483]","[0.41774272663628065, 0.6579789614566878, -0.36996602322879324]",False
balanced,128,10,native32@CP1,native32,cp1,0.687704886985009,"[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.23150712384573893, 0.20496769128817055, 0.5461658504783018, 0.6107147190401401]","[0.4540733351669395, 0.3468248189847251, -0.18518098519487572]",False
balanced,128,10,native32@CP2,native32,cp2,0.6840773022020257,"[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2288618990057936, 0.20321400943278833, 0.5442994519492337, 0.6106254665007087]","[0.2970135716676477, 0.6370048946621751, -0.15698412118657545]",False
balanced,128,10,native32@CP3,native32,cp3,0.679703060783626,"[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.22686675772518308, 0.19703671331748157, 0.5395188411218907, 0.6155746103707505]","[0.6037674509753446, 0.025470878722542847, -0.4865224757161974]",False
balanced,128,10,native32@CP4,native32,cp4,0.6871932185399007,"[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.2314420002192196, 0.20607485251771085, 0.5459549207783865, 0.6126776529480911]","[0.35175475493240227, 0.7077273996896093, -0.2398233120466188]",False
balanced,128,10,native32@CP5,native32,cp5,0.6771147073701257,"[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[0.23068643584872278, 0.18487562989624626, 0.5477890640624828, 0.5783789226831423]","[0.9956029383944592, -0.145116740844658, -0.7681946535667615]",False
balanced,128,10,native32@CP6,native32,cp6,0.6846999122278876,"[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.2287208161274286, 0.20718939085139346, 0.5406012068084364, 0.613674724619726]","[0.5285600096293176, 0.7809425850208476, -0.4955129680996272]",False
balanced,128,10,native32@CPz,native32,cpz,0.688066967417682,"[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.23048303489960167, 0.20863179792637707, 0.5463272243662726, 0.6130612221715688]","[0.32496042893126287, 0.5824935033273724, -0.1510657266088803]",False
balanced,128,10,native32@Cz,native32,cz,0.6819521799888547,"[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.22786432427818415, 0.20052187127095988, 0.5434675124303016, 0.6117719055191798]","[0.33599981668165435, 0.46559440927821166, -0.2008038092800068]",False
balanced,128,10,native32@F1,native32,f1,0.6645065937376773,"[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.20080683729694038, 0.206562485877772, 0.5171068149176872, 0.6082153672314716]","[0.6257872622851486, -0.07961125536303351, -0.28654094133579916]",False
balanced,128,10,native32@F2,native32,f2,0.685227494106691,"[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.23023706494635, 0.20501236172130163, 0.5439646674992935, 0.6130267461145084]","[0.3596106038700353, 0.3323632693451677, -0.2235771579600274]",False
balanced,128,10,native32@F3,native32,f3,0.6683110732411952,"[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.2166971684387624, 0.2110508626720769, 0.47910343271062683, 0.6272982029890639]","[0.9357912538411051, -0.3105410808077779, -0.43401086381644627]",False
balanced,128,10,native32@F4,native32,f4,0.6826250583425781,"[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.22796510083629026, 0.20310400692330535, 0.5433588307581694, 0.6138203380828555]","[0.2063071697975838, 0.4890611726689057, -0.17221098741236446]",False
balanced,128,10,native32@FC1,native32,fc1,0.6818617191515269,"[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.2287274852076284, 0.2008263310985494, 0.5424070404752712, 0.6112989641137782]","[0.6336729240151612, 0.16574898224538084, -0.30575756419954636]",False
