held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
fc3,native32@F1,native32,skew_0.7_class_3,128,0,"[0.5675132558307017, -0.04734602488946893, -0.15432921962499557]","[0.18036050920645613, 0.23803713846885455, 0.14168995328903947]","[0.090798666656699, -0.03055194162006154, 0.10201219171553845]",False
fc3,native32@F1,native32,skew_0.7_class_3,128,1,"[0.5675132558307017, -0.04734602488946893, -0.15432921962499557]","[0.32549429207035524, -0.002908451996864894, 0.09812887820766138]","[0.090798666656699, -0.03055194162006154, 0.10201219171553845]",False
fc3,native32@F1,native32,skew_0.7_class_3,128,2,"[0.5675132558307017, -0.04734602488946893, -0.15432921962499557]","[0.024562063376125726, 0.24267455212029396, 0.24153772473917495]","[0.090798666656699, -0.03055194162006154, 0.10201219171553845]",False
fc3,native32@F1,native32,skew_0.7_class_3,128,3,"[0.5675132558307017, -0.04734602488946893, -0.15432921962499557]","[0.26110063816695683, 0.2017725251305636, 0.042944978687586066]","[0.090798666656699, -0.03055194162006154, 0.10201219171553845]",False
fc3,native32@F1,native32,skew_0.7_class_3,128,4,"[0.5675132558307017, -0.04734602488946893, -0.15432921962499557]","[0.35253649646852087, 0.0324678730931826, 0.07837739154152819]","[0.090798666656699, -0.03055194162006154, 0.10201219171553845]",False
fc3,native32@F2,native32,random,32,0,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.20479417685981968, 0.7523263797797404, 0.04960010284486915]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,random,32,1,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.014467391260438292, 0.6075402336860551, -0.09998295813767963]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,random,32,2,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.2228768224666208, 0.1753741616152593, 0.06080480319525966]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,random,32,3,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.3962793832178668, 0.3867746268547877, -0.1561791526609323]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,random,32,4,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.17724705617783773, 0.589034167328822, -0.03899958912899267]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,balanced,128,0,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.0763395951022547, 0.49919102105903695, 0.12094201999971042]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,balanced,128,1,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.08124343429561552, 0.38118058749402317, -0.10169189576709511]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,balanced,128,2,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.10953107150961015, 0.5643258549157185, 0.020533306139786732]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,balanced,128,3,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.044020394658045046, 0.5022347314082677, 0.08159089862773056]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,balanced,128,4,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.17907639370410275, 0.2807970485029098, 0.029941367325642083]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_0,128,0,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.5546369423088338, 0.8092894257948873, 0.18698698801792632]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_0,128,1,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.6225844989590328, 1.0306233550305608, 0.12323716530426697]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_0,128,2,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.5998531481640703, 0.9501865177838617, 0.15468506348241495]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_0,128,3,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.608141733344248, 0.9683420574076457, 0.14819949419933368]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_0,128,4,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.6011395412581474, 0.8141719388189756, 0.17908798678036175]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_1,128,0,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.49127735610601564, -0.2792733786588425, -0.014092019527984594]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_1,128,1,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.4119497968566419, -0.20751209567500575, 0.05492062074863342]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_1,128,2,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.4182237349963912, -0.2091539735447886, 0.052234226572276624]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_1,128,3,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.6847477276283208, -0.2743782705254651, -0.1184762556962762]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_1,128,4,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.6177159252740357, -0.3119145842460633, -0.0937358144841327]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_2,128,0,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.32980259408474205, 0.34449775904509716, -0.1839290747632497]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_2,128,1,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.31244176797733353, 0.37193880617385955, -0.16221227527259918]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_2,128,2,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.27846007045556415, 0.4789201184474845, -0.16091295473287595]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_2,128,3,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.3691074789555658, 0.2727358423090592, -0.14125106449677538]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_2,128,4,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.4222958157194899, 0.3281225095651609, -0.13520045708209408]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_3,128,0,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.19857849563266897, 0.6116549709834513, 0.07558933510932582]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_3,128,1,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.32936779407434624, 0.41849250712825464, 0.020092664174162164]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_3,128,2,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[-0.0027620587340184866, 0.6152780286723321, 0.20694694196736207]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_3,128,3,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.30366453250520714, 0.600004993104968, -0.0359134133570945]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F2,native32,skew_0.7_class_3,128,4,"[0.13188398376271282, 0.3261728965130724, 0.07687602602735344]","[0.3161171791336747, 0.42946925026924127, 0.05236742891220598]","[0.14663228693112276, 0.32661675155167824, 0.013396425608815106]",False
fc3,native32@F3,native32,random,32,0,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.07422918175839252, 0.1308781204168122, 0.03223163977577054]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,random,32,1,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.5996699883031931, 0.02757725586145146, -0.19705502234074387]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,random,32,2,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.7290420744136042, -0.5132925514647277, 0.04980633787291862]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,random,32,3,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.9801241845510171, 0.033176709843768436, -0.41593325220410926]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,random,32,4,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.5631155918599016, -0.10512403431169894, -0.11705504719513653]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,balanced,128,0,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.3443598916822682, -0.019479964579438642, -0.015414172285211516]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,balanced,128,1,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.6251998370330859, -0.25153485587864943, -0.20807367532808446]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,balanced,128,2,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.4117565196746539, -0.026423602776188323, -0.059577982612547244]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,balanced,128,3,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.52565159829512, -0.01536019750403347, -0.046067908872491285]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,balanced,128,4,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.7115566616275975, -0.3610859045701083, -0.09472566967440477]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_0,128,0,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[-0.2406763049070184, 0.23836974183326534, 0.17264761645732932]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_0,128,1,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[-0.19281496207710414, 0.4075984839015373, 0.07699723735523377]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_0,128,2,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[-0.2760498967388202, 0.3441423466133872, 0.19566165078058434]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_0,128,3,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[-0.3183612265206799, 0.5182383170311283, 0.10221267628423696]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_0,128,4,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[-0.2572467075955702, 0.24210354268005047, 0.181675218372865]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_1,128,0,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.9634697629507103, -0.8613834068759272, -0.1847361159248835]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_1,128,1,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[1.008438577703934, -0.7498452831877599, -0.1675526994025315]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_1,128,2,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[1.0259373226250377, -0.7905827162704597, -0.15444233573612737]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_1,128,3,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[1.1522836228973068, -0.7879088547139821, -0.31563095695006343]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_1,128,4,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[1.1052942566524415, -0.8494743096948559, -0.24524304867715305]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_2,128,0,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.8663765881105563, -0.28506952819940007, -0.3053455545643459]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_2,128,1,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.8968511977294299, -0.31020098894627507, -0.24915893363354616]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_2,128,2,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.8245097293187958, -0.24329061232425228, -0.23313470115325038]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_2,128,3,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.8442942051057628, -0.2814642645446448, -0.24902835644445853]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_2,128,4,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.9710300888294623, -0.32588906792530864, -0.26482071523945244]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_3,128,0,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.7116128112729724, 3.5359869888308824e-05, -0.03561556033052232]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_3,128,1,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.8061080602939028, -0.20280652573838362, -0.04437314079455758]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_3,128,2,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.5597229870835551, 0.01739403504020112, 0.043913453217956804]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_3,128,3,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.7137709543378709, -0.012995828625603448, -0.05400469823318156]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F3,native32,skew_0.7_class_3,128,4,"[0.9212936016523807, -0.4007440038172667, -0.4173171594450973]","[0.8948727489828178, -0.20254592115110107, -0.09857550708792298]","[0.6133225332027321, -0.23035802456188162, -0.08520604211733616]",False
fc3,native32@F4,native32,random,32,0,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.2311981820825882, 0.759730134189045, 0.059440241958742264]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,random,32,1,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.13029425594978417, 0.6588643952402898, 0.009725312633762669]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,random,32,2,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.14135993660364848, 0.3998306367335964, 0.06175206375863771]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,random,32,3,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.5004272353844555, 0.4761788250968044, -0.19764359008006155]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,random,32,4,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.2654366122507336, 0.7290073124860108, 0.07564311425185775]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,balanced,128,0,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.04777042788954803, 0.5400504363800267, 0.11827220925994994]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,balanced,128,1,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.06815886884220664, 0.46279096146409365, -0.08332356161407756]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,balanced,128,2,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.11754725255998455, 0.6062863816462785, 0.035574086469134486]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,balanced,128,3,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.009602703204059539, 0.5971970305907804, 0.10343015253348421]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,balanced,128,4,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.15179918535972803, 0.30642684935854503, 0.0672169207722729]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_0,128,0,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.5995903192230021, 0.8457225347184613, 0.22042861565923946]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_0,128,1,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.6621067062594129, 1.138212553013642, 0.15315387736963623]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_0,128,2,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.6533420476446387, 1.0369238370652498, 0.19330522971837233]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_0,128,3,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.6626231742851406, 1.0472176746975501, 0.19195561244992615]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_0,128,4,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[-0.6330286476652631, 0.8048494507880666, 0.24416542762457466]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_1,128,0,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.45438100780640595, -0.21840362892410636, 0.02775933408018441]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_1,128,1,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.47982768388495456, -0.2190665365372073, 0.04559113173950977]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_1,128,2,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.46109708235491914, -0.17039852060143001, 0.04580486766773406]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_1,128,3,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.7561432220504027, -0.2596329370563582, -0.13117412032598977]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_1,128,4,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.6306914911597415, -0.32162158385899536, -0.06551353098742815]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_2,128,0,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.32408499071920094, 0.39731980242347176, -0.16724537945528034]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_2,128,1,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.24955858866463357, 0.462134500736198, -0.13933758342556504]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_2,128,2,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.24156098044369345, 0.5767214538543214, -0.13997603196321085]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_2,128,3,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.3476361752624762, 0.34636907445144605, -0.11642192460141074]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_2,128,4,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.43341466695202835, 0.41204805072793693, -0.1289546961058702]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_3,128,0,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.19541309561734996, 0.6585541261498797, 0.10575921910229255]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_3,128,1,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.3007628644090777, 0.48172549232503314, 0.07206305185894245]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_3,128,2,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.040876193113656624, 0.6438756996976326, 0.2092735684547134]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_3,128,3,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.33008871473167906, 0.6089567592848796, -0.006301280026510731]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@F4,native32,skew_0.7_class_3,128,4,"[0.02007071585705672, 0.5058986464426635, 0.08320754616012899]","[0.34814638195888553, 0.4600461074518935, 0.06829339328534786]","[0.17268832570414117, 0.3559801959816554, 0.03190338628986987]",False
fc3,native32@FC1,native32,random,32,0,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.12416587816089103, 0.3994727201723217, -0.03059676811166645]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,random,32,1,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.171122334743201, 0.4403517818015459, -0.24155237859615497]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,random,32,2,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.5554496116732426, -0.06216729338714336, -0.09097788257974651]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,random,32,3,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.628697346668332, 0.32435791284727367, -0.37402225318947463]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,random,32,4,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.18877981266255686, 0.3288532375406844, -0.21301000439488144]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,balanced,128,0,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.21935928573620322, 0.29268409677058455, -0.03708125502989243]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,balanced,128,1,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.33300469003818045, 0.14372354441130145, -0.2398274772922493]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,balanced,128,2,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.2773107508821263, 0.314472049358367, -0.1098925521990599]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,balanced,128,3,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.3730004475520056, 0.2821314239647441, -0.029840249629834247]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,balanced,128,4,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.45751780714996887, 0.06113488992285571, -0.12540152826352374]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_0,128,0,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[-0.29455060929284244, 0.5306253439977222, 0.11395149094361394]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_0,128,1,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[-0.3226348021968132, 0.7832680148084481, -0.014633935413721984]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_0,128,2,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[-0.32179503065235743, 0.6629083794057495, 0.08918213538711922]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_0,128,3,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[-0.3910451790661174, 0.7962216859887774, 0.07297960234356354]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_0,128,4,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[-0.3512506182967024, 0.5916172510317854, 0.08990064427673126]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_1,128,0,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.71896000049881, -0.4946493510175229, -0.20254503332397633]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_1,128,1,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.7075435898882196, -0.35937702752153405, -0.14025248645408148]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_1,128,2,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.715057750786894, -0.42983378354782575, -0.1468625038643738]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
fc3,native32@FC1,native32,skew_0.7_class_1,128,3,"[0.4062132016339036, 0.16958824280626067, -0.08418426588123862]","[0.9662353561972227, -0.5236172433935299, -0.31963922055110067]","[0.46485056164646554, 0.07158386997429489, -0.12934540708901776]",False
