epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,train_representation_contrastive_loss,train_representation_bilaterality_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_representation_alignment_loss,validation_representation_class_margin,validation_representation_bilaterality_balanced_accuracy,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
11.0,1.6613422427354037,0.9957822649567215,0.0,0.0,0.0,0.0,5.549157048684579,0.5532213248588421,0.0,0.0,,,0.0,0.016103532802090096,0.00910681436482261,0.6954320987654321,0.5953938404270263,0.5339435352967801,0.07973215728998184,0.6388888888888888,9.969763961567034e-05
12.0,1.6583326108367356,0.9945102891215571,0.0,0.0,0.0,0.0,5.5357097618668165,0.5512566269768608,0.0,0.0,,,0.0,0.013629344056546918,0.007463371303787184,0.5681481481481482,0.506417904551201,0.4512558528819591,0.07310715317726135,0.5044444444444445,9.969763961567034e-05
13.0,1.6282438744439018,0.9675225584595292,0.0,0.0,0.0,0.0,5.530241769861292,0.5384856096903483,0.0,0.0,,,0.0,0.014761618781157608,0.0084565013810677,0.6741975308641975,0.5557193338249754,0.5044714506172839,0.07194101065397263,0.5911111111111111,9.969763961567034e-05
14.0,1.596951758420026,0.9393056058000635,0.0,0.0,0.0,0.0,5.523199906525789,0.5266307530579744,0.0,0.0,,,0.0,0.013465728667171007,0.008722172279507598,0.6898765432098766,0.5775871347801658,0.5114426232226749,0.07051103562116623,0.6188888888888889,9.969763961567034e-05
15.0,1.581591784865768,0.9262281105253432,0.0,0.0,0.0,0.0,5.520217114201299,0.5167097522152795,0.0,0.0,,,0.0,0.019127123531657353,0.011184829942067041,0.6814814814814815,0.5887219500632112,0.5301830488832702,0.09423797577619553,0.69,9.969763961567034e-05
16.0,1.5599607527697528,0.907256094261452,0.0,0.0,0.0,0.0,5.509284273076941,0.5088811040807654,0.0,0.0,,,0.0,0.017127232873883052,0.009894759593391901,0.6822222222222223,0.5933998367045934,0.5330494978227279,0.08390984684228897,0.6511111111111111,9.969763961567034e-05
17.0,1.5563047122955322,0.9043511546982659,0.0,0.0,0.0,0.0,5.502217621273465,0.5086588959340695,0.0,0.0,,,0.0,0.021642433782490887,0.013308784273072907,0.6825925925925926,0.6087722555836493,0.5468404192224251,0.10664387792348862,0.6677777777777778,9.969763961567034e-05
18.0,1.5375441141481754,0.8884161988894145,0.0,0.0,0.0,0.0,5.497465788523356,0.49690663629108006,0.0,0.0,,,0.0,0.020822660289752267,0.012327154248426266,0.6872839506172839,0.6110933768787751,0.5449608637293003,0.09964477270841599,0.6888888888888889,9.969763961567034e-05
19.0,1.5153377593005144,0.868546256577527,0.0,0.0,0.0,0.0,5.489594728681777,0.4891600991178442,0.0,0.0,,,0.0,0.021388513153281767,0.012372577597561073,0.6765432098765433,0.6044765767663998,0.5425558462486929,0.10522065311670303,0.6877777777777778,9.969763961567034e-05
20.0,1.4955748453846684,0.8530215522095009,0.0,0.0,0.0,0.0,5.478771995968289,0.47338039610120985,0.0,0.0,,,0.0,0.027523697521664527,0.015316701884800039,0.6849382716049384,0.6078579329962073,0.5334759339248646,0.12755346298217773,0.6844444444444444,9.969763961567034e-05
