epoch,train_loss,train_ce_loss,train_consistency_loss,train_auxiliary_preservation_loss,train_auxiliary_residual_consistency_loss,train_auxiliary_gate_supervision_loss,validation_auxiliary_preservation_loss,validation_auxiliary_consistency_loss,validation_auxiliary_gate_target_mean,validation_auxiliary_gate_nontarget_mean,validation_auxiliary_gate_supervision_loss,validation_car_balanced_accuracy,validation_balanced_accuracy,validation_consistency_loss,validation_prediction_disagreement,learning_rate
11.0,1.0630712512687401,0.9945244285795424,0.0,0.0020644451643305798,8.845497267126726e-05,0.6647354110081991,0.0014692697441205382,1.6493466318934225e-05,0.4809914529323578,0.45127391815185547,0.6710728794269921,0.6555768454136817,0.5672897888670382,0.07511921226978302,0.6677777777777778,9.969763961567034e-05
12.0,1.0321056021584405,0.9640295705088863,0.0,0.002292243814682243,0.00011094290672594474,0.6577269087014375,0.0018602384952828288,3.997657768195495e-05,0.5707268714904785,0.5271167755126953,0.6616526243133882,0.5877347151987639,0.5089362289491346,0.09746252745389938,0.61,9.969763961567034e-05
13.0,1.012006664717639,0.9455256122129935,0.0,0.0019457572384702939,0.0001398228334814862,0.6452130649707936,0.0026551648043096066,7.248259498737752e-05,0.5109419226646423,0.4630778431892395,0.6571438928585362,0.606411188369153,0.5209855716704905,0.09872354567050934,0.6188888888888889,9.969763961567034e-05
14.0,0.9864346368224532,0.9210616805818346,0.0,0.0018394427061839789,0.00016823141700889985,0.6351669503141333,0.0007554090116173029,3.945862772525288e-05,0.4944157004356384,0.4353160262107849,0.646451831763025,0.6354438386711616,0.5614630839225234,0.10906969010829926,0.6588888888888889,9.969763961567034e-05
15.0,0.9658796932079174,0.901062781545851,0.0,0.0016992872593820923,0.0001839157247579553,0.6309923446619952,0.0025659960228949785,9.02911342564039e-05,0.5309147238731384,0.474348247051239,0.6498503010092916,0.6366036750245821,0.5636948902389537,0.09897620975971222,0.6466666666666666,9.969763961567034e-05
16.0,0.9319042543128685,0.8683607751351816,0.0,0.0018884418107551972,0.00027100436066070365,0.6162793494153905,0.0013404558412730694,0.00010219895921181887,0.5598865747451782,0.4865500032901764,0.6364471400756203,0.6268506373788454,0.5602580486881741,0.1080266535282135,0.6944444444444444,9.969763961567034e-05
17.0,0.9120819819415057,0.8501064742936029,0.0,0.0018084541937612273,0.0002868892554478306,0.6013835898152105,0.0021141930483281612,0.00018050940707325935,0.5711430311203003,0.493826687335968,0.6390573399123247,0.6366432258744206,0.5694370942001842,0.11614933609962463,0.6733333333333333,9.969763961567034e-05
18.0,0.9097257681246157,0.8485261741390935,0.0,0.0015137987380795595,0.00030612985545303673,0.5965518141675878,0.0010176845826208591,0.00019450605032034218,0.49647048115730286,0.39834243059158325,0.6251874680464213,0.6342683751229106,0.5678066812598525,0.12083925306797028,0.6433333333333333,9.969763961567034e-05
19.0,0.8852957134776646,0.8256247110720034,0.0,0.0013359943936854877,0.0003303044171641684,0.5830197799647296,0.0010686024324968457,0.0003043417236767709,0.4611559808254242,0.36327630281448364,0.6355397985457876,0.6334344272369714,0.5491176634124643,0.12929591536521912,0.6488888888888888,9.969763961567034e-05
20.0,0.866959188690892,0.807253129305663,0.0,0.0016863780275107947,0.0004376303924126895,0.579759168624878,0.002878892235457897,0.00045581141603179276,0.6054981350898743,0.5102754235267639,0.6387635716139002,0.6052893664840568,0.5455763332865102,0.13340570032596588,0.6611111111111111,9.969763961567034e-05
