condition,batch_size,repeat,target_view,montage,held_out_reference,base_prior_weight,class_trust_caps,applied_class_weights,safe_bias,target_reference_labels_used
random,16,10,native32@F2,native32,f2,0.2260375988710485,"[0.22232027196589615, 0.07572159297854038, 0.5234593251833496, 0.5060830280464144]","[0.22232027196589615, 0.07572159297854038, 0.2260375988710485, 0.2260375988710485]","[-1.1729875711321078, 0.8760741103851094, 1.0939772448300826]",False
random,16,10,native32@F3,native32,f3,0.2268998443136881,"[0.22154233486518607, 0.07547749337389355, 0.5211843009778383, 0.49746327311042726]","[0.22154233486518607, 0.07547749337389355, 0.2268998443136881, 0.2268998443136881]","[-1.8130907000889702, 1.181895668996093, 0.8999084956949399]",False
random,16,10,native32@F4,native32,f4,0.2131246180540243,"[0.20343235129832396, 0.07639094120034012, 0.5307644079837927, 0.486941084294926]","[0.20343235129832396, 0.07639094120034012, 0.2131246180540243, 0.2131246180540243]","[-0.6032604641372394, 0.7645878880323137, 1.0746143299434918]",False
random,16,10,native32@FC1,native32,fc1,0.2233740965688995,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.2233740965688995, 0.2233740965688995]","[-1.3310507576778836, 0.9551736448337094, 0.7989279856970267]",False
random,16,10,native32@FC2,native32,fc2,0.2260079055248706,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.2260079055248706, 0.2260079055248706]","[-0.9261587349926175, 0.8040026542383307, 0.9003595203994409]",False
random,16,10,native32@FC3,native32,fc3,0.2259023227149628,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.2259023227149628, 0.2259023227149628]","[-1.418655472638446, 1.0661642041522337, 0.7160971485166385]",False
random,16,10,native32@FC4,native32,fc4,0.2192360894201293,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.2192360894201293, 0.2192360894201293]","[-0.7136910963606815, 0.7791188722246365, 0.9789854210551536]",False
random,16,10,native32@FC5,native32,fc5,0.2174668919997524,"[0.2117170569408756, 0.06829792646837574, 0.53142730315888, 0.4969480821039873]","[0.2117170569408756, 0.06829792646837574, 0.2174668919997524, 0.2174668919997524]","[-1.5573426158448487, 1.256682454913289, 0.6494080128510754]",False
random,16,10,native32@FC6,native32,fc6,0.1563165408125574,"[0.1454202433679105, 0.07348903493087457, 0.32828877136153956, 0.4411676004995283]","[0.1454202433679105, 0.07348903493087457, 0.1563165408125574, 0.1563165408125574]","[-0.30257824676335765, 0.7183691134293105, 0.9824561333060322]",False
random,16,10,native32@Fz,native32,fz,0.2265416773884917,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.2265416773884917, 0.2265416773884917]","[-1.4677017100085075, 0.9560428352037725, 1.0738959768368084]",False
random,16,10,native32@O1,native32,o1,0.2411780521090525,"[0.2340087674262714, 0.08090928867763235, 0.5569717197302674, 0.521032670354777]","[0.2340087674262714, 0.08090928867763235, 0.2411780521090525, 0.2411780521090525]","[-1.5928272895688151, 0.5526317553186904, 1.3700785051358646]",False
random,16,10,native32@O2,native32,o2,0.2263136009470537,"[0.2185353040713514, 0.07445287676247563, 0.5314707459618291, 0.4953891309330829]","[0.2185353040713514, 0.07445287676247563, 0.2263136009470537, 0.2263136009470537]","[-2.056148911299546, 0.6706142895347702, 1.4368442656257099]",False
random,16,10,native32@P3,native32,p3,0.2266084811328969,"[0.22120688663842017, 0.07544122935725524, 0.5283534881706732, 0.5020020819901518]","[0.22120688663842017, 0.07544122935725524, 0.2266084811328969, 0.2266084811328969]","[-1.1354809508449926, 0.7284484831045078, 0.9769506093599728]",False
random,16,10,native32@P4,native32,p4,0.2268631631090954,"[0.2212272430716362, 0.07560644446934675, 0.5287707549175354, 0.5004034426640384]","[0.2212272430716362, 0.07560644446934675, 0.2268631631090954, 0.2268631631090954]","[-1.2354765651910056, 0.8064363237092769, 1.0713816740969218]",False
random,16,10,native32@PO3,native32,po3,0.2179920058477693,"[0.2120517628785327, 0.0733964691576046, 0.515188673848471, 0.48554655168607963]","[0.2120517628785327, 0.0733964691576046, 0.2179920058477693, 0.2179920058477693]","[-1.0396025696779456, 0.6015673361329343, 1.087474348659967]",False
random,16,10,native32@PO4,native32,po4,0.2304086073462742,"[0.22486715079970512, 0.0753728851158834, 0.5345982569871478, 0.5054106257617743]","[0.22486715079970512, 0.0753728851158834, 0.2304086073462742, 0.2304086073462742]","[-1.6364265317517765, 0.836448020549845, 1.197793005176137]",False
random,16,10,native32@Pz,native32,pz,0.2263164370737135,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.2263164370737135, 0.2263164370737135]","[-1.443228769955162, 0.6697758988273315, 1.054156859897255]",False
random,16,11,native16@C1,native16,c1,0.2199996978793542,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.2199996978793542, 0.2199996978793542]","[-0.6158579900033982, 0.8833955213472953, 0.8357513481169098]",False
random,16,11,native16@C2,native16,c2,0.2159355686074812,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.2159355686074812, 0.2159355686074812]","[-0.4439950034862443, 0.8871968888237824, 0.8921749436863812]",False
random,16,11,native16@C3,native16,c3,0.2277536916321601,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.2277536916321601, 0.2277536916321601]","[-0.5877669538517241, 1.0104912724204278, 0.7613851575583899]",False
random,16,11,native16@C4,native16,c4,0.2299757154690085,"[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[0.2246815998901182, 0.0767285490421757, 0.2299757154690085, 0.2299757154690085]","[-0.14940986445198565, 0.9029863887492668, 0.887041536999117]",False
random,16,11,native16@CP1,native16,cp1,0.2268947004044459,"[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[0.2218551997058541, 0.07475279292232036, 0.2268947004044459, 0.2268947004044459]","[-0.5725987505991331, 0.8177738452558284, 0.9544272044481029]",False
random,16,11,native16@CP2,native16,cp2,0.2282083728497658,"[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[0.22154211475117394, 0.07709404156372103, 0.2282083728497658, 0.2282083728497658]","[-0.5350942711284518, 0.826635021657648, 1.003417423748204]",False
random,16,11,native16@CP3,native16,cp3,0.2261609376995908,"[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[0.22064592453671678, 0.07655011005646524, 0.2261609376995908, 0.2261609376995908]","[-0.4801887518133134, 0.891551302325782, 0.8868505767635866]",False
random,16,11,native16@CP4,native16,cp4,0.2232923347554762,"[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[0.21598599617485503, 0.07389023833304033, 0.2232923347554762, 0.2232923347554762]","[-0.31233049858360995, 0.8549499767125048, 0.9928816187419395]",False
random,16,11,native16@CPz,native16,cpz,0.2301276240609233,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.2301276240609233, 0.2301276240609233]","[-0.5699864007016993, 0.7982751339330574, 0.9815837991899445]",False
random,16,11,native16@Cz,native16,cz,0.228126974619497,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.228126974619497, 0.228126974619497]","[-0.5608921688248749, 0.8061878882278548, 0.847451183961456]",False
random,16,11,native16@FC1,native16,fc1,0.2233740965688995,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.2233740965688995, 0.2233740965688995]","[-0.6495794668145205, 0.965784398827632, 0.8959696712671847]",False
random,16,11,native16@FC2,native16,fc2,0.2260079055248706,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.2260079055248706, 0.2260079055248706]","[-0.2517452305157817, 0.8588609820017887, 0.9493034035209825]",False
random,16,11,native16@FC3,native16,fc3,0.2259023227149628,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.2259023227149628, 0.2259023227149628]","[-0.7628621154719706, 1.1213908114596185, 0.827598820969018]",False
random,16,11,native16@FC4,native16,fc4,0.2192360894201293,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.2192360894201293, 0.2192360894201293]","[0.06172574303763559, 0.8836814380064981, 0.9439018595685885]",False
random,16,11,native16@Fz,native16,fz,0.2265416773884917,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.2265416773884917, 0.2265416773884917]","[-0.5170944235267263, 0.9623975076184899, 0.9744396447055457]",False
random,16,11,native16@Pz,native16,pz,0.2263164370737135,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.2263164370737135, 0.2263164370737135]","[-0.6575788566105287, 0.7602904736931189, 1.081128758789003]",False
random,16,11,native32@C1,native32,c1,0.2199996978793542,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.2199996978793542, 0.2199996978793542]","[-1.2556194073462452, 0.7980851811721135, 0.76345266646256]",False
random,16,11,native32@C2,native32,c2,0.2159355686074812,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.2159355686074812, 0.2159355686074812]","[-1.0220004778208078, 0.7599951049081906, 0.8273362630985629]",False
random,16,11,native32@C3,native32,c3,0.2277536916321601,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.2277536916321601, 0.2277536916321601]","[-1.3368728162532117, 0.9319643439533746, 0.722383949769845]",False
random,16,11,native32@C4,native32,c4,0.2299757154690085,"[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[0.2246815998901182, 0.0767285490421757, 0.2299757154690085, 0.2299757154690085]","[-0.8132071843701945, 0.7640419164331589, 0.8729997045298201]",False
random,16,11,native32@C5,native32,c5,0.2281509837338879,"[0.2238943560492185, 0.07609385296511821, 0.5300837465697523, 0.5046499381987092]","[0.2238943560492185, 0.07609385296511821, 0.2281509837338879, 0.2281509837338879]","[-1.2424041580302114, 1.0568516508699297, 0.5750747685165922]",False
random,16,11,native32@C6,native32,c6,0.2275464917062677,"[0.22154875683073322, 0.07655967353322318, 0.5355560257930434, 0.5057318958099026]","[0.22154875683073322, 0.07655967353322318, 0.2275464917062677, 0.2275464917062677]","[-0.2969113321113038, 0.7682759903593103, 0.7508374891330155]",False
random,16,11,native32@CP1,native32,cp1,0.2268947004044459,"[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[0.2218551997058541, 0.07475279292232036, 0.2268947004044459, 0.2268947004044459]","[-1.2161898479553805, 0.7312495126455136, 0.8382464600573241]",False
random,16,11,native32@CP2,native32,cp2,0.2282083728497658,"[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[0.22154211475117394, 0.07709404156372103, 0.2282083728497658, 0.2282083728497658]","[-1.1297579612316786, 0.7136536523689725, 0.9333313394723309]",False
random,16,11,native32@CP3,native32,cp3,0.2261609376995908,"[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[0.22064592453671678, 0.07655011005646524, 0.2261609376995908, 0.2261609376995908]","[-1.1648187023116012, 0.8105937070528233, 0.7717822467672963]",False
random,16,11,native32@CP4,native32,cp4,0.2232923347554762,"[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[0.21598599617485503, 0.07389023833304033, 0.2232923347554762, 0.2232923347554762]","[-0.9137111680778398, 0.7379482765101238, 0.9209813680484131]",False
random,16,11,native32@CP5,native32,cp5,0.2270454294269276,"[0.221056781529278, 0.07563859208140998, 0.5327684117416192, 0.5049038418823244]","[0.221056781529278, 0.07563859208140998, 0.2270454294269276, 0.2270454294269276]","[-0.8767203949097262, 0.8795348786685668, 0.6679003322146045]",False
random,16,11,native32@CP6,native32,cp6,0.2089000526723474,"[0.1979595996852507, 0.07683021789011384, 0.5344660909032303, 0.45483171878302153]","[0.1979595996852507, 0.07683021789011384, 0.2089000526723474, 0.2089000526723474]","[-0.640232747685564, 0.8128774624913916, 0.8742283510091371]",False
random,16,11,native32@CPz,native32,cpz,0.2301276240609233,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.2301276240609233, 0.2301276240609233]","[-1.2335924218152916, 0.6804966321763091, 0.9086430105801211]",False
random,16,11,native32@Cz,native32,cz,0.228126974619497,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.228126974619497, 0.228126974619497]","[-1.193432773164792, 0.7391162992504725, 0.7591168232880418]",False
random,16,11,native32@F1,native32,f1,0.2263644728973712,"[0.22090083876815686, 0.07576496151245622, 0.5296294806698665, 0.502370584200752]","[0.22090083876815686, 0.07576496151245622, 0.2263644728973712, 0.2263644728973712]","[-1.5041982970951109, 0.9856855038418826, 0.9432889484501809]",False
random,16,11,native32@F2,native32,f2,0.2260375988710485,"[0.22232027196589615, 0.07572159297854038, 0.5234593251833496, 0.5060830280464144]","[0.22232027196589615, 0.07572159297854038, 0.2260375988710485, 0.2260375988710485]","[-1.0221328587564726, 0.8072025760719821, 1.0509478716408538]",False
random,16,11,native32@F3,native32,f3,0.2268998443136881,"[0.22154233486518607, 0.07547749337389355, 0.5211843009778383, 0.49746327311042726]","[0.22154233486518607, 0.07547749337389355, 0.2268998443136881, 0.2268998443136881]","[-1.7565404928664927, 1.1219185419204665, 0.8585479939708678]",False
random,16,11,native32@F4,native32,f4,0.2131246180540243,"[0.20343235129832396, 0.07639094120034012, 0.5307644079837927, 0.486941084294926]","[0.20343235129832396, 0.07639094120034012, 0.2131246180540243, 0.2131246180540243]","[-0.38394256675417165, 0.6951337269889528, 0.9914405378331543]",False
random,16,11,native32@FC1,native32,fc1,0.2233740965688995,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.2233740965688995, 0.2233740965688995]","[-1.2892852517492484, 0.8754664001892014, 0.7861304257237751]",False
random,16,11,native32@FC2,native32,fc2,0.2260079055248706,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.2260079055248706, 0.2260079055248706]","[-0.992645558137951, 0.7558768910534372, 0.9279174942570394]",False
random,16,11,native32@FC3,native32,fc3,0.2259023227149628,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.2259023227149628, 0.2259023227149628]","[-1.5103913551117034, 1.0146326767592226, 0.771107246694066]",False
random,16,11,native32@FC4,native32,fc4,0.2192360894201293,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.2192360894201293, 0.2192360894201293]","[-0.7255736463172594, 0.7155534769713632, 0.9600341898065282]",False
random,16,11,native32@FC5,native32,fc5,0.2174668919997524,"[0.2117170569408756, 0.06829792646837574, 0.53142730315888, 0.4969480821039873]","[0.2117170569408756, 0.06829792646837574, 0.2174668919997524, 0.2174668919997524]","[-1.6527041567395304, 1.231186152426552, 0.7059509040041916]",False
random,16,11,native32@FC6,native32,fc6,0.1563165408125574,"[0.1454202433679105, 0.07348903493087457, 0.32828877136153956, 0.4411676004995283]","[0.1454202433679105, 0.07348903493087457, 0.1563165408125574, 0.1563165408125574]","[-0.31243147948785427, 0.6869273489393335, 0.9724229886053655]",False
random,16,11,native32@Fz,native32,fz,0.2265416773884917,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.2265416773884917, 0.2265416773884917]","[-1.263866641451073, 0.8637614309589241, 0.9983745135988136]",False
random,16,11,native32@O1,native32,o1,0.2411780521090525,"[0.2340087674262714, 0.08090928867763235, 0.5569717197302674, 0.521032670354777]","[0.2340087674262714, 0.08090928867763235, 0.2411780521090525, 0.2411780521090525]","[-1.5739531781089044, 0.5229121703881047, 1.3715700858741873]",False
random,16,11,native32@O2,native32,o2,0.2263136009470537,"[0.2185353040713514, 0.07445287676247563, 0.5314707459618291, 0.4953891309330829]","[0.2185353040713514, 0.07445287676247563, 0.2263136009470537, 0.2263136009470537]","[-2.07724485524676, 0.6160708569023234, 1.4298413431571286]",False
random,16,11,native32@P3,native32,p3,0.2266084811328969,"[0.22120688663842017, 0.07544122935725524, 0.5283534881706732, 0.5020020819901518]","[0.22120688663842017, 0.07544122935725524, 0.2266084811328969, 0.2266084811328969]","[-1.0764697213198604, 0.6636968151387622, 0.95298525343853]",False
random,16,11,native32@P4,native32,p4,0.2268631631090954,"[0.2212272430716362, 0.07560644446934675, 0.5287707549175354, 0.5004034426640384]","[0.2212272430716362, 0.07560644446934675, 0.2268631631090954, 0.2268631631090954]","[-1.214353693443859, 0.7474689994862298, 0.9995172179521923]",False
random,16,11,native32@PO3,native32,po3,0.2179920058477693,"[0.2120517628785327, 0.0733964691576046, 0.515188673848471, 0.48554655168607963]","[0.2120517628785327, 0.0733964691576046, 0.2179920058477693, 0.2179920058477693]","[-1.028507254946592, 0.5714522680359924, 1.074671624078187]",False
random,16,11,native32@PO4,native32,po4,0.2304086073462742,"[0.22486715079970512, 0.0753728851158834, 0.5345982569871478, 0.5054106257617743]","[0.22486715079970512, 0.0753728851158834, 0.2304086073462742, 0.2304086073462742]","[-1.637454366615497, 0.7803994286364886, 1.1623472880477341]",False
random,16,11,native32@Pz,native32,pz,0.2263164370737135,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.2263164370737135, 0.2263164370737135]","[-1.3609586343927407, 0.611571034925757, 1.0300374095147684]",False
random,16,12,native16@C1,native16,c1,0.2199996978793542,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.2199996978793542, 0.2199996978793542]","[-0.682857580413455, 0.9380657143453311, 0.8409180486616482]",False
random,16,12,native16@C2,native16,c2,0.2159355686074812,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.2159355686074812, 0.2159355686074812]","[-0.5282220568472601, 0.9182886445584213, 0.9015740575687681]",False
random,16,12,native16@C3,native16,c3,0.2277536916321601,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.2277536916321601, 0.2277536916321601]","[-0.6080826215003735, 1.034989570883052, 0.7244682059912173]",False
random,16,12,native16@C4,native16,c4,0.2299757154690085,"[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[0.2246815998901182, 0.0767285490421757, 0.2299757154690085, 0.2299757154690085]","[-0.1998911039780395, 0.9267822791665434, 0.8747819573610776]",False
random,16,12,native16@CP1,native16,cp1,0.2268947004044459,"[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[0.2218551997058541, 0.07475279292232036, 0.2268947004044459, 0.2268947004044459]","[-0.5883299455504964, 0.8474104927581779, 0.8846231608483477]",False
random,16,12,native16@CP2,native16,cp2,0.2282083728497658,"[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[0.22154211475117394, 0.07709404156372103, 0.2282083728497658, 0.2282083728497658]","[-0.5175058825260267, 0.8469531050647412, 0.9531421301725621]",False
random,16,12,native16@CP3,native16,cp3,0.2261609376995908,"[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[0.22064592453671678, 0.07655011005646524, 0.2261609376995908, 0.2261609376995908]","[-0.4433083383863523, 0.9195795989667116, 0.8152283040869237]",False
random,16,12,native16@CP4,native16,cp4,0.2232923347554762,"[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[0.21598599617485503, 0.07389023833304033, 0.2232923347554762, 0.2232923347554762]","[-0.32100359131660544, 0.879039704227632, 0.938968516537135]",False
random,16,12,native16@CPz,native16,cpz,0.2301276240609233,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.2301276240609233, 0.2301276240609233]","[-0.5519287075272092, 0.8059716664092902, 0.938300071367411]",False
random,16,12,native16@Cz,native16,cz,0.228126974619497,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.228126974619497, 0.228126974619497]","[-0.6196030755940473, 0.8686043587019014, 0.8417771267906446]",False
random,16,12,native16@FC1,native16,fc1,0.2233740965688995,"[0.2161032437767415, 0.07688717371698306, 0.5321558011382733, 0.4884630694112031]","[0.2161032437767415, 0.07688717371698306, 0.2233740965688995, 0.2233740965688995]","[-0.7086582791220728, 1.015912966818483, 0.8674210331446104]",False
random,16,12,native16@FC2,native16,fc2,0.2260079055248706,"[0.22344651958179937, 0.06882007867155965, 0.5206251086857987, 0.5064908987692884]","[0.22344651958179937, 0.06882007867155965, 0.2260079055248706, 0.2260079055248706]","[-0.37765352422549786, 0.913602642645077, 0.9602518172091608]",False
random,16,12,native16@FC3,native16,fc3,0.2259023227149628,"[0.22171856422003913, 0.07229215051219573, 0.5287100225249308, 0.5020994722435765]","[0.22171856422003913, 0.07229215051219573, 0.2259023227149628, 0.2259023227149628]","[-0.7435411972146375, 1.126168680069536, 0.776970249413524]",False
random,16,12,native16@FC4,native16,fc4,0.2192360894201293,"[0.21178556641894564, 0.07456725042016261, 0.5423612151751879, 0.45340467345531105]","[0.21178556641894564, 0.07456725042016261, 0.2192360894201293, 0.2192360894201293]","[0.06937689938990743, 0.9017447521359402, 0.9012406780708697]",False
random,16,12,native16@Fz,native16,fz,0.2265416773884917,"[0.22231672122622215, 0.0768323081232638, 0.508887878583352, 0.4879198645093198]","[0.22231672122622215, 0.0768323081232638, 0.2265416773884917, 0.2265416773884917]","[-0.5875022439260782, 1.0113716066854743, 0.9359207804433836]",False
random,16,12,native16@Pz,native16,pz,0.2263164370737135,"[0.21906866218983914, 0.07475482784791657, 0.5327350024934481, 0.47600766008432843]","[0.21906866218983914, 0.07475482784791657, 0.2263164370737135, 0.2263164370737135]","[-0.6501626262513776, 0.7681891147203954, 1.0479291565742546]",False
random,16,12,native32@C1,native32,c1,0.2199996978793542,"[0.21619574204306796, 0.06849602727058686, 0.5302609647624494, 0.49278858524761615]","[0.21619574204306796, 0.06849602727058686, 0.2199996978793542, 0.2199996978793542]","[-1.2705225922141454, 0.8531254360033406, 0.7700634946064749]",False
random,16,12,native32@C2,native32,c2,0.2159355686074812,"[0.21266340349769763, 0.052993592335013016, 0.5260396007436161, 0.49976523965849634]","[0.21266340349769763, 0.052993592335013016, 0.2159355686074812, 0.2159355686074812]","[-1.1947666326972575, 0.8156942505744859, 0.9170384892393876]",False
random,16,12,native32@C3,native32,c3,0.2277536916321601,"[0.22422277268053378, 0.07322984013050966, 0.5255039983321884, 0.5053106316678027]","[0.22422277268053378, 0.07322984013050966, 0.2277536916321601, 0.2277536916321601]","[-1.374143073327585, 0.9583768630282434, 0.6962381327866143]",False
random,16,12,native32@C4,native32,c4,0.2299757154690085,"[0.2246815998901182, 0.0767285490421757, 0.5315011499054225, 0.5054570287769977]","[0.2246815998901182, 0.0767285490421757, 0.2299757154690085, 0.2299757154690085]","[-0.9010707037262753, 0.8178566732293162, 0.895168490681235]",False
random,16,12,native32@C5,native32,c5,0.2281509837338879,"[0.2238943560492185, 0.07609385296511821, 0.5300837465697523, 0.5046499381987092]","[0.2238943560492185, 0.07609385296511821, 0.2281509837338879, 0.2281509837338879]","[-1.2168608508413101, 1.0600033175692847, 0.5452983956315203]",False
random,16,12,native32@C6,native32,c6,0.2275464917062677,"[0.22154875683073322, 0.07655967353322318, 0.5355560257930434, 0.5057318958099026]","[0.22154875683073322, 0.07655967353322318, 0.2275464917062677, 0.2275464917062677]","[-0.4065248097651222, 0.8365411079024909, 0.7814123586197996]",False
random,16,12,native32@CP1,native32,cp1,0.2268947004044459,"[0.2218551997058541, 0.07475279292232036, 0.5238839826919109, 0.5037047692960145]","[0.2218551997058541, 0.07475279292232036, 0.2268947004044459, 0.2268947004044459]","[-1.2299861653925175, 0.7604399040678635, 0.807690413088939]",False
random,16,12,native32@CP2,native32,cp2,0.2282083728497658,"[0.22154211475117394, 0.07709404156372103, 0.5289930459454572, 0.5059681043073283]","[0.22154211475117394, 0.07709404156372103, 0.2282083728497658, 0.2282083728497658]","[-1.2385364308083397, 0.7473438251354505, 0.9433754056891824]",False
random,16,12,native32@CP3,native32,cp3,0.2261609376995908,"[0.22064592453671678, 0.07655011005646524, 0.5234015629045371, 0.5046774956064723]","[0.22064592453671678, 0.07655011005646524, 0.2261609376995908, 0.2261609376995908]","[-1.204419747660496, 0.8433523630244439, 0.7599793056312855]",False
random,16,12,native32@CP4,native32,cp4,0.2232923347554762,"[0.21598599617485503, 0.07389023833304033, 0.5291207432113468, 0.5024181535945702]","[0.21598599617485503, 0.07389023833304033, 0.2232923347554762, 0.2232923347554762]","[-1.0473887085976021, 0.7863898943095672, 0.9104807364712768]",False
random,16,12,native32@CP5,native32,cp5,0.2270454294269276,"[0.221056781529278, 0.07563859208140998, 0.5327684117416192, 0.5049038418823244]","[0.221056781529278, 0.07563859208140998, 0.2270454294269276, 0.2270454294269276]","[-0.9666200839565002, 0.8870418849793525, 0.65836207612203]",False
random,16,12,native32@CP6,native32,cp6,0.2089000526723474,"[0.1979595996852507, 0.07683021789011384, 0.5344660909032303, 0.45483171878302153]","[0.1979595996852507, 0.07683021789011384, 0.2089000526723474, 0.2089000526723474]","[-0.6717232029955604, 0.8244950789122985, 0.8689701052694532]",False
random,16,12,native32@CPz,native32,cpz,0.2301276240609233,"[0.22324023030500212, 0.07708070652358644, 0.5329956431076646, 0.5079229032693]","[0.22324023030500212, 0.07708070652358644, 0.2301276240609233, 0.2301276240609233]","[-1.2324977135015707, 0.7280001912525379, 0.906801469555123]",False
random,16,12,native32@Cz,native32,cz,0.228126974619497,"[0.22099344656359676, 0.0790766795973, 0.5261560166112458, 0.5032166674456402]","[0.22099344656359676, 0.0790766795973, 0.228126974619497, 0.228126974619497]","[-1.1839758915913077, 0.7804092705626156, 0.7790744595359704]",False
random,16,12,native32@F1,native32,f1,0.2263644728973712,"[0.22090083876815686, 0.07576496151245622, 0.5296294806698665, 0.502370584200752]","[0.22090083876815686, 0.07576496151245622, 0.2263644728973712, 0.2263644728973712]","[-1.6056759733583048, 1.0061178527394359, 0.9370134930954149]",False
