held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
fc2,native16@C1,native16,random,32,4,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.2828029623945583, 1.1485623128988398, 0.8911973588682726]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,balanced,128,0,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.5683259313992903, 1.2733787760863666, 1.0032859089806343]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,balanced,128,1,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.4056574583751278, 1.155408997706921, 0.8702585407181493]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,balanced,128,2,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.3462313459514388, 1.079510736397851, 1.0287503151052622]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,balanced,128,3,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.2532245176837102, 1.0856737295693586, 0.8882799642691087]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,balanced,128,4,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.2782223950185434, 1.1113899264500284, 0.883486938393032]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_0,128,0,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.9158973483776063, 1.3735677630854513, 1.029723538872373]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_0,128,1,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.8646764174366273, 1.4350143834917193, 0.9516481519129425]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_0,128,2,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-2.0590688617911863, 1.5463814183831843, 1.0103752947176732]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_0,128,3,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.94102532909788, 1.471741579133473, 0.9969446856848126]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_0,128,4,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-2.0067127397922007, 1.459753415723383, 0.9625790126645751]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_1,128,0,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-0.7808453847837201, 0.768918234153458, 0.8413902811399844]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_1,128,1,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-0.7432676392101047, 0.7926100509392153, 0.8336659496029353]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_1,128,2,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-0.747343108497798, 0.7833832032801862, 0.8575855869101187]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_1,128,3,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-0.7196610816171315, 0.8097441612613634, 0.845556189568206]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_1,128,4,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-0.7892419348540568, 0.7996745663260448, 0.8580299629633524]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_2,128,0,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.2207142348544808, 1.1552041637731378, 0.7343304590812176]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_2,128,1,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.4352694477378558, 1.2162861054509873, 0.8313807493898515]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_2,128,2,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.3861716573258307, 1.2333693630612106, 0.7932290046149041]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_2,128,3,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.3695654151697796, 1.2020549163914491, 0.7852212667294801]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_2,128,4,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.2627585388831672, 1.1633583871622926, 0.822444126372655]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_3,128,0,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.0849136645803772, 1.1537713649185077, 0.8179373784516815]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_3,128,1,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.042596649430255, 1.1104153348589032, 0.8121098757422617]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_3,128,2,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.0963837534710383, 1.1802866523610014, 0.8577541407338989]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_3,128,3,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-1.0688307846163825, 1.1513611005747761, 0.8720825156254516]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C1,native16,skew_0.7_class_3,128,4,"[-0.6322502710572573, 0.8916072784182354, 0.8355846873055821]","[-0.930563272298737, 1.0714789600774284, 0.8029899010450511]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",False
fc2,native16@C2,native16,random,32,0,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.6857414863612875, 0.7530376488757381, 1.0789119131253138]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,random,32,1,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.6245984573824253, 1.0313223355371834, 0.9427912089438335]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,random,32,2,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.526185007149373, 0.6838033056919002, 1.086215899152408]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,random,32,3,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.25806977606365006, 0.7463370424292509, 1.0210788908729855]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,random,32,4,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.5049389778690411, 0.7534795334085799, 1.0489080097419865]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,balanced,128,0,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.7070313814394998, 0.8877329394873624, 1.1380868312271772]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,balanced,128,1,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.6484565513252591, 0.8190659577629583, 1.0527810226857772]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,balanced,128,2,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.5667560176750887, 0.7518323247151119, 1.1433696720151816]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,balanced,128,3,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.5234211332510624, 0.754548582066648, 1.067137971906595]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,balanced,128,4,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.44040963137224504, 0.7378041371196187, 0.9947670306063389]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_0,128,0,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-1.0067883468242842, 0.9865360715101188, 1.0536522494811746]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_0,128,1,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.9928156845023661, 1.0790160516712675, 1.0384195757033126]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_0,128,2,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-1.1063902144538305, 1.1514316949011374, 1.05749706386772]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_0,128,3,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-1.014206641655565, 1.0653760487061064, 1.0554442297117157]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_0,128,4,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-1.1161621929573102, 1.0705017338811817, 1.039232414746294]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_1,128,0,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.10168309080229636, 0.4403921421187749, 1.043052055371437]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_1,128,1,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.03431607501868648, 0.44962921916382226, 1.0345459109846682]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_1,128,2,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.046204286023635965, 0.45045689091843083, 1.032779746421006]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_1,128,3,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[0.0407918318654099, 0.4948417314451456, 0.971919545324543]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_1,128,4,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.03623375018649319, 0.45962866053422435, 1.019978775429464]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_2,128,0,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.4373492430043941, 0.8471592115419659, 0.8927736104776027]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_2,128,1,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.6274732924033616, 0.8937131821961422, 0.9477522426871633]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_2,128,2,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.5469591949012209, 0.8612341076713815, 0.9274597557441204]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_2,128,3,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.5775900847165537, 0.8682691700216293, 0.9194970569984017]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_2,128,4,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.4548310559363535, 0.8181921717327775, 0.9537257547323438]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_3,128,0,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.46548708498293717, 0.8420895680632736, 1.0535835384870051]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_3,128,1,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.34899007603920096, 0.7501668254957706, 1.052543607765817]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_3,128,2,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.39243109045821345, 0.8528016949823272, 1.0819128948783725]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_3,128,3,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.4257574251489052, 0.852600926952267, 1.112540567335467]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C2,native16,skew_0.7_class_3,128,4,"[-0.5612104340669846, 0.9193834640056064, 0.8667449662369716]","[-0.2903673117587643, 0.73594404481642, 1.0775934180033133]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",False
fc2,native16@C3,native16,random,32,0,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.1294064077257224, 1.4388952401607045, 0.8039717818871424]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,random,32,1,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.8906945806162195, 1.5187809529226834, 0.6501980597519007]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,random,32,2,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.8351466875701887, 1.2664519687000138, 0.6547368286093369]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,random,32,3,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.7156787995952504, 1.2696964477157875, 0.6479384551574355]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,random,32,4,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.9009326532407713, 1.3159199250472187, 0.7130618207505501]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,balanced,128,0,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.0742796109804003, 1.4115976375248098, 0.7857561031661109]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,balanced,128,1,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.0128773863365317, 1.347687246268968, 0.6447184899245402]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,balanced,128,2,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.9467247320438753, 1.271233662306159, 0.7837350698835585]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,balanced,128,3,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.8098539596674273, 1.2377832228027097, 0.6866913457280196]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,balanced,128,4,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.8912215640662203, 1.3247524785671998, 0.6736445061056289]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_0,128,0,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.4853586884964196, 1.497925678926036, 0.7882086434743992]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_0,128,1,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.3908941603038956, 1.5674430952057508, 0.7194028447633672]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_0,128,2,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.5342392308468782, 1.6434783899545844, 0.7368473622169369]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_0,128,3,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.4480560072957163, 1.5983491113495956, 0.7714382845409082]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_0,128,4,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.5298018061176093, 1.5861794166549463, 0.6938746835094644]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_1,128,0,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.4740748090263148, 0.9606532628265477, 0.7311379092975956]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_1,128,1,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.4685631762644198, 1.0043609788830958, 0.6995318661822371]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_1,128,2,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.4185586031417796, 0.9699505275965871, 0.6848968581849524]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_1,128,3,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.4713540081814664, 0.999700763872032, 0.7043137379636472]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_1,128,4,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.4312406296870205, 0.9808578891771332, 0.6747731349076612]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_2,128,0,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.7810316008563323, 1.3488183536551435, 0.5219025100817433]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_2,128,1,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-1.030814727438294, 1.4186026110632193, 0.6028368043176068]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_2,128,2,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.9784766452442158, 1.400117453534887, 0.5739651822147308]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_2,128,3,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.9358955828016721, 1.3747168910270893, 0.5527878158401]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_2,128,4,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.8318139635157468, 1.3394929570169762, 0.5863977856899844]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_3,128,0,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.6774764052655666, 1.3198855772928026, 0.6205154238393918]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_3,128,1,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.6236011239504141, 1.3155366777740882, 0.6224487020354161]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_3,128,2,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.6712726369910633, 1.3395007291502679, 0.6529836974417387]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_3,128,3,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.6271874058884847, 1.356035877346897, 0.6841958417112445]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C3,native16,skew_0.7_class_3,128,4,"[-0.6864587138995732, 0.9857273279156593, 0.7911214933562796]","[-0.5100614116334473, 1.2571881097691349, 0.6118448882322942]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",False
fc2,native16@C4,native16,random,32,0,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.32024536973134804, 1.1683804847641261, 0.9096305076864509]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,random,32,1,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.3138244491422502, 1.166572427680479, 0.9174964163912152]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,random,32,2,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.11412737942350686, 0.9567947508097995, 0.9578324756547372]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,random,32,3,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.0737442423149424, 1.0119635226410466, 0.9809413682241598]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,random,32,4,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.4457485432781457, 1.1016733706391761, 0.9656765893325364]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,balanced,128,0,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.6160109108801038, 1.1750316542638048, 1.0494330695126008]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,balanced,128,1,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.5914722624273628, 1.1368534620434814, 0.9673030200537385]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,balanced,128,2,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.4984651293851128, 1.0399080582166385, 1.079141390754978]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,balanced,128,3,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.37198735663454585, 1.0350890781972635, 0.9772042061425865]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,balanced,128,4,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.3404396919343222, 1.061103723694731, 0.9090352198872492]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_0,128,0,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.9205169662160448, 1.2064844467052322, 1.062155046425511]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_0,128,1,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.9494686749239434, 1.2835341768980941, 1.0335596018824431]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_0,128,2,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-1.0893387239595635, 1.3733497044450738, 1.0605032583476028]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_0,128,3,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.9002604950489433, 1.3183432675161308, 1.0281891331620365]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_0,128,4,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.9817800899574505, 1.267450632356294, 1.0174889042834918]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_1,128,0,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[0.04814525995502271, 0.65802080515555, 0.9981800949177286]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_1,128,1,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[0.059814568452740344, 0.7324273248852707, 0.9465645395367328]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_1,128,2,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[0.0698895620154956, 0.7243135336778092, 0.9619770574312696]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_1,128,3,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[0.1286891774553648, 0.7476570563728727, 0.9364089085328572]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_1,128,4,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[0.03775905370028017, 0.7403688555774134, 0.9299793603023916]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_2,128,0,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.21937421142049762, 1.062789544119978, 0.8232122209621157]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_2,128,1,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.5214559731853621, 1.1481010057893855, 0.8632088109888826]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_2,128,2,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.5200831186460501, 1.1838272606138605, 0.8313773880466547]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_2,128,3,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.37899103644601023, 1.0693602635481076, 0.8520561174929503]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_2,128,4,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.3371697073940682, 1.0902037974784848, 0.8783397648318345]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
fc2,native16@C4,native16,skew_0.7_class_3,128,0,"[-0.2470220072445699, 0.9057765272028855, 0.8546940435204717]","[-0.32481755201942025, 1.1438361990416823, 0.9568758403510935]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",False
