condition,batch_size,method,n_rows,n_target_views,n_repeats,mean_target_bias_rmse,p90_target_bias_rmse,worst_target_bias_rmse,mean_balanced_accuracy,worst_balanced_accuracy,mean_max_class_recall_gap,worst_class_recall_gap,mean_class_recall_gap,mean_nll,mean_ece_15
skew_0.7_class_0,128,class_operator_trust_safeguard,960,48,20,0.21010634195374675,0.3531605325842581,0.5560299516706778,0.45996304922935355,0.37586266390614215,0.09928672072693812,0.2657004830917874,0.05514963624338624,1.43128812036267,0.20303253887289935
skew_0.7_class_0,128,fixed_topology_shrinkage,960,48,20,0.5177350805828314,0.7408986533849812,0.928642186119394,0.45720766476880603,0.3732919254658385,0.13938952150908668,0.2857142857142857,0.08680774815965028,1.4393338962504043,0.20354957128131532
skew_0.7_class_0,128,identity,48,48,1,1.3757055000627778,1.6795915638678065,2.056988606119871,0.4197665056360708,0.309351276742581,0.22961668967103743,0.4782608695652174,0.11243889463998157,1.7121568284914404,0.2956377650059144
skew_0.7_class_0,128,operator_confusion_shrinkage,960,48,20,0.39311472420793075,0.5693519940547059,0.7707801741292396,0.45842315821256036,0.3708764665286405,0.1159592103749712,0.2333333333333333,0.06838926270991483,1.4302646939546426,0.2031725257893753
skew_0.7_class_0,128,oracle,48,48,1,0.0,0.0,0.0,0.45952560674028065,0.3712387853692201,0.07384546813894635,0.2095238095238095,0.0372106481481481,1.436131155943416,0.20442440629871125
skew_0.7_class_0,128,topology_ridge,48,48,1,0.22391828589903542,0.3836234547167882,0.5534502734040705,0.45800372383252813,0.3589544513457557,0.1018475385323211,0.2761904761904762,0.0565558862433862,1.4524505838887853,0.20867077653150198
skew_0.7_class_0,128,uniform_prior_match,960,48,20,0.6921187422006786,0.9789299690137228,1.1821886469536471,0.45468219821141015,0.3769151138716355,0.16947866344605472,0.3285714285714285,0.11168753234989644,1.4612069337930695,0.20593827198068929
skew_0.7_class_1,128,class_operator_trust_safeguard,960,48,20,0.18209519382247166,0.30314260667665727,0.4483098022789984,0.46176574721072,0.37342995169082127,0.1011112548884288,0.28019323671497587,0.05439726751207729,1.4329393338640144,0.20094552623423215
skew_0.7_class_1,128,fixed_topology_shrinkage,960,48,20,0.19420133465871006,0.2756729708484063,0.401518538617933,0.46541014277087644,0.3644237405106971,0.12498605360018399,0.2809523809523809,0.06548612908327577,1.4169414828539812,0.1927099016685448
skew_0.7_class_1,128,identity,48,48,1,1.3757055000627778,1.6795915638678065,2.056988606119871,0.4197665056360708,0.309351276742581,0.22961668967103743,0.4782608695652174,0.11243889463998157,1.7121568284914404,0.2956377650059144
skew_0.7_class_1,128,operator_confusion_shrinkage,960,48,20,0.170190089344227,0.2522493269336763,0.3668390481947663,0.46275231122038185,0.3680469289164941,0.10454667011732224,0.2904761904761904,0.054965223861283594,1.4227658834078574,0.1969410619767869
