condition,batch_size,repeat,target_view,montage,held_out_reference,base_prior_weight,class_trust_caps,applied_class_weights,safe_bias,target_reference_labels_used
skew_0.4_class_0,128,2,native16@C3,native16,c3,0.7385072023712658,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[-0.6049954864335161, -1.866364403193099, 1.4753216116561292]",False
skew_0.4_class_0,128,2,native16@C4,native16,c4,0.7275455572832535,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.863730297890206, -0.7275378475382492, 1.7609533772080952]",False
skew_0.4_class_0,128,2,native16@CP1,native16,cp1,0.7395499093055339,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.9200776067944636, -1.5588410177226966, 1.6111177460176234]",False
skew_0.4_class_0,128,2,native16@CP2,native16,cp2,0.7460686841065518,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-1.4112492198209379, -1.0817123475981487, 1.8071112187510867]",False
skew_0.4_class_0,128,2,native16@CP3,native16,cp3,0.7257368746782763,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[-0.5577334633161899, -1.6903344302579688, 1.3098573534722369]",False
skew_0.4_class_0,128,2,native16@CP4,native16,cp4,0.7449116532161587,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-1.6291412637107192, -0.6479495921427696, 1.842880319353526]",False
skew_0.4_class_0,128,2,native16@CPz,native16,cpz,0.7443060383770391,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-1.2442297140300826, -1.2726090952524691, 1.8140358537429067]",False
skew_0.4_class_0,128,2,native16@Cz,native16,cz,0.7435674718008004,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-1.4096199346920928, -1.4287863174102653, 1.8117010807151892]",False
skew_0.4_class_0,128,2,native16@FC1,native16,fc1,0.7439848774631718,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-1.1211410578014551, -1.703217464589087, 1.781948424276832]",False
skew_0.4_class_0,128,2,native16@FC2,native16,fc2,0.7375899269025779,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.953062105718859, -1.2478114777091016, 2.0921236201176123]",False
skew_0.4_class_0,128,2,native16@FC3,native16,fc3,0.7234767891875995,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.6383658867536428, -1.8067532837180373, 1.447697337924679]",False
skew_0.4_class_0,128,2,native16@FC4,native16,fc4,0.7461214183783947,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-2.164091299274133, -0.7869094759461358, 1.9384965154178406]",False
skew_0.4_class_0,128,2,native16@Fz,native16,fz,0.7423630289899713,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.7788328824054331, -1.3921588850985058, 2.0213313613572375]",False
skew_0.4_class_0,128,2,native16@Pz,native16,pz,0.747517022259331,"[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[-1.1510944586839906, -1.1100274959132785, 1.767757192241422]",False
skew_0.4_class_0,128,2,native32@C1,native32,c1,0.7428804158328676,"[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[-0.37348507958555033, -1.0333239449809337, 1.7032516272952873]",False
skew_0.4_class_0,128,2,native32@C2,native32,c2,0.7435405826262377,"[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[-1.0189890287618606, -0.5766344462359678, 1.940981267496423]",False
skew_0.4_class_0,128,2,native32@C3,native32,c3,0.7385072023712658,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.09970789601658647, -1.2514378983824175, 1.4435360436674092]",False
skew_0.4_class_0,128,2,native32@C4,native32,c4,0.7275455572832535,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.2560566122399242, -0.20610908572109488, 1.920749905945818]",False
skew_0.4_class_0,128,2,native32@C5,native32,c5,0.7382909481131862,"[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.546857077418399, -1.2625964822119329, 1.2159298872907158]",False
skew_0.4_class_0,128,2,native32@C6,native32,c6,0.7496586809881378,"[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[-1.4700453430640887, 0.4331771242879877, 1.6958097792924827]",False
skew_0.4_class_0,128,2,native32@CP1,native32,cp1,0.7395499093055339,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.26286612697829936, -0.9442546216553506, 1.6446869387275629]",False
skew_0.4_class_0,128,2,native32@CP2,native32,cp2,0.7460686841065518,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-0.8096354382047118, -0.45605815764348245, 1.9003148588823464]",False
skew_0.4_class_0,128,2,native32@CP3,native32,cp3,0.7257368746782763,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.1570491250565671, -1.1127684677144583, 1.2898998216629733]",False
skew_0.4_class_0,128,2,native32@CP4,native32,cp4,0.7449116532161587,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-1.0307056607060245, -0.04774561088727283, 1.9136678330626418]",False
skew_0.4_class_0,128,2,native32@CP5,native32,cp5,0.7363481471488542,"[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.6216100147513992, -1.141956210116704, 1.1074983166004393]",False
skew_0.4_class_0,128,2,native32@CP6,native32,cp6,0.7382819094166014,"[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[-1.2144812469200312, 0.5504357500425947, 1.8488181829536519]",False
skew_0.4_class_0,128,2,native32@CPz,native32,cpz,0.7443060383770391,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-0.5885667593029094, -0.6858560171266019, 1.8464070344609373]",False
skew_0.4_class_0,128,2,native32@Cz,native32,cz,0.7435674718008004,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-0.7632362770258526, -0.7802625565411145, 1.8624326013621217]",False
skew_0.4_class_0,128,2,native32@F1,native32,f1,0.7405485657315638,"[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[-0.7330285473067029, -1.1849276866320368, 2.0729633395559803]",False
skew_0.4_class_0,128,2,native32@F2,native32,f2,0.7403898838716253,"[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[-1.5891908069978697, -0.7938792118612027, 2.345164879926345]",False
skew_0.4_class_0,128,2,native32@F3,native32,f3,0.742638903351468,"[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[-0.25345640104036843, -1.3994140371928303, 1.8873520881812318]",False
skew_0.4_class_0,128,2,native32@F4,native32,f4,0.7197122245887891,"[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[-2.009484105466705, -0.3608031549243928, 2.3403146863800273]",False
skew_0.4_class_0,128,2,native32@FC1,native32,fc1,0.7439848774631718,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-0.5539913852470302, -1.0775917013945424, 1.9038571936990831]",False
skew_0.4_class_0,128,2,native32@FC2,native32,fc2,0.7375899269025779,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.259494321607449, -0.6030589130526778, 2.0854857195106735]",False
skew_0.4_class_0,128,2,native32@FC3,native32,fc3,0.7234767891875995,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.13141393738071006, -1.3415750386703513, 1.7855690032685008]",False
skew_0.4_class_0,128,2,native32@FC4,native32,fc4,0.7461214183783947,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-1.6168440752198863, -0.27991906942214917, 2.089665017259594]",False
skew_0.4_class_0,128,2,native32@FC5,native32,fc5,0.7409843315348956,"[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.4374041617816366, -1.2208705616221969, 1.3593968161580054]",False
skew_0.4_class_0,128,2,native32@FC6,native32,fc6,0.7236905570151265,"[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[-1.729113673954712, 0.38512513260273146, 1.8032542954692858]",False
skew_0.4_class_0,128,2,native32@Fz,native32,fz,0.7423630289899713,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.3053306170487569, -0.9200563988451966, 2.247086482036203]",False
skew_0.4_class_0,128,2,native32@O1,native32,o1,0.7524196737101958,"[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[-0.4177027306756808, -0.8357196186000144, 1.805347742613881]",False
skew_0.4_class_0,128,2,native32@O2,native32,o2,0.7566977178459277,"[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[-0.7892705857928939, -0.2139405577526383, 2.1204036122155]",False
skew_0.4_class_0,128,2,native32@P3,native32,p3,0.7438807503144175,"[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.17728681053133058, -1.0541150714997163, 1.3852964478032088]",False
skew_0.4_class_0,128,2,native32@P4,native32,p4,0.7433539622024985,"[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[-0.8407867943269082, 0.029574355614865988, 1.9899533369519822]",False
skew_0.4_class_0,128,2,native32@PO3,native32,po3,0.7436419458770742,"[0.20729413487993847, 0.2689006626747432, 0.5812053818109639, 0.23856361955779337]","[0.20729413487993847, 0.2689006626747432, 0.5812053818109639, 0.23856361955779337]","[0.07222798594167584, -1.0561054826129208, 1.4888070776056912]",False
skew_0.4_class_0,128,2,native32@PO4,native32,po4,0.7421976932952241,"[0.2169267707552861, 0.2556181067858217, 0.5772643362612522, 0.23303114147781204]","[0.2169267707552861, 0.2556181067858217, 0.5772643362612522, 0.23303114147781204]","[-0.7735836727348542, 0.15389175873084027, 2.0514143031054517]",False
skew_0.4_class_0,128,2,native32@Pz,native32,pz,0.747517022259331,"[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[-0.4796971655448561, -0.5583431737056637, 1.8155137422019343]",False
skew_0.4_class_0,128,3,native16@C1,native16,c1,0.7428804158328676,"[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[-1.0517228375097787, -1.6348710446946455, 1.5694895104674818]",False
skew_0.4_class_0,128,3,native16@C2,native16,c2,0.7435405826262377,"[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[-1.7214824663825585, -1.1536271384135486, 1.8285654748032707]",False
skew_0.4_class_0,128,3,native16@C3,native16,c3,0.7385072023712658,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[-0.6102676602473729, -1.8241245223719684, 1.3921316212905848]",False
skew_0.4_class_0,128,3,native16@C4,native16,c4,0.7275455572832535,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.8746750042489273, -0.7177053380911416, 1.7070829055476846]",False
skew_0.4_class_0,128,3,native16@CP1,native16,cp1,0.7395499093055339,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.9314465278334918, -1.5070043968218942, 1.4907019659916876]",False
skew_0.4_class_0,128,3,native16@CP2,native16,cp2,0.7460686841065518,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-1.417521476731763, -1.0423258469298142, 1.7174115107928871]",False
skew_0.4_class_0,128,3,native16@CP3,native16,cp3,0.7257368746782763,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[-0.5848642788311481, -1.6022848311195421, 1.2152382038530576]",False
skew_0.4_class_0,128,3,native16@CP4,native16,cp4,0.7449116532161587,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-1.6270033633739847, -0.6141922978435956, 1.7643653676430875]",False
skew_0.4_class_0,128,3,native16@CPz,native16,cpz,0.7443060383770391,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-1.2483968362506297, -1.2298157550570392, 1.718009876740044]",False
skew_0.4_class_0,128,3,native16@Cz,native16,cz,0.7435674718008004,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-1.4218293773316808, -1.3861537044656542, 1.7265229802228093]",False
skew_0.4_class_0,128,3,native16@FC1,native16,fc1,0.7439848774631718,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-1.1428294819186269, -1.6387987226725853, 1.7049216595993748]",False
skew_0.4_class_0,128,3,native16@FC2,native16,fc2,0.7375899269025779,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.9727504039800314, -1.200106001447919, 2.017326283566802]",False
skew_0.4_class_0,128,3,native16@FC3,native16,fc3,0.7234767891875995,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.6492923598031443, -1.7724730510633315, 1.3894163890412956]",False
skew_0.4_class_0,128,3,native16@FC4,native16,fc4,0.7461214183783947,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-2.1804551697137224, -0.7400627597553431, 1.8435965372310068]",False
skew_0.4_class_0,128,3,native16@Fz,native16,fz,0.7423630289899713,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.8103538424847136, -1.3430806786298168, 1.974523361656245]",False
skew_0.4_class_0,128,3,native16@Pz,native16,pz,0.747517022259331,"[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[0.21700079342175094, 0.26750592305881976, 0.5877209062271106, 0.23079389614798712]","[-1.1493659012329631, -1.036580933690857, 1.6192236773246373]",False
skew_0.4_class_0,128,3,native32@C1,native32,c1,0.7428804158328676,"[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[0.21176946536367788, 0.26521669284069876, 0.577782379957178, 0.23909556355924652]","[-0.3829603854833047, -0.9496577103343216, 1.5771195784298757]",False
skew_0.4_class_0,128,3,native32@C2,native32,c2,0.7435405826262377,"[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[0.21662621769434257, 0.25745323554925936, 0.5801023838041184, 0.23157573156043476]","[-1.0240058668456333, -0.5040867893701431, 1.8344315705358456]",False
skew_0.4_class_0,128,3,native32@C3,native32,c3,0.7385072023712658,"[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.20736314459676727, 0.2578891823858586, 0.575509247613532, 0.2298362520177884]","[0.07199432905157038, -1.187734948566622, 1.3750245410354003]",False
skew_0.4_class_0,128,3,native32@C4,native32,c4,0.7275455572832535,"[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[0.20753524835218293, 0.23070182172291742, 0.5830816089766359, 0.23369016748555074]","[-1.2237504352138957, -0.15142911636225262, 1.816887527792398]",False
skew_0.4_class_0,128,3,native32@C5,native32,c5,0.7382909481131862,"[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.20471475391081895, 0.2649545276953192, 0.5657214784025694, 0.23959798136646607]","[0.533042002709446, -1.1776685133686713, 1.1150926751457129]",False
skew_0.4_class_0,128,3,native32@C6,native32,c6,0.7496586809881378,"[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[0.2158259974687537, 0.269296442125042, 0.5920273680435041, 0.23528058528850013]","[-1.4235158571313096, 0.5189373875062036, 1.5771449480608148]",False
skew_0.4_class_0,128,3,native32@CP1,native32,cp1,0.7395499093055339,"[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[0.20286432238856142, 0.2629098067038385, 0.5789866950415364, 0.2375829544007703]","[-0.26588526933699025, -0.8631401422206442, 1.5136992845276134]",False
skew_0.4_class_0,128,3,native32@CP2,native32,cp2,0.7460686841065518,"[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[0.21588814011703306, 0.26479606696345337, 0.5853075023750998, 0.23417098757190957]","[-0.7884342625855675, -0.37498199176592584, 1.758890758119674]",False
skew_0.4_class_0,128,3,native32@CP3,native32,cp3,0.7257368746782763,"[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.20058510064011145, 0.24026561048421688, 0.56875408578877, 0.22049791278227607]","[0.1313025718071555, -1.0282644563472159, 1.193797349190032]",False
skew_0.4_class_0,128,3,native32@CP4,native32,cp4,0.7449116532161587,"[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[0.21184491495359317, 0.2661732238989175, 0.5849677157576909, 0.23605821834769458]","[-0.9789590744724298, -0.006537333668230366, 1.805016593188192]",False
skew_0.4_class_0,128,3,native32@CP5,native32,cp5,0.7363481471488542,"[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.20323606263828406, 0.2586150664430668, 0.5687490142675843, 0.22210660549054653]","[0.5968561149003304, -1.0732468411777005, 1.0229797479754608]",False
skew_0.4_class_0,128,3,native32@CP6,native32,cp6,0.7382819094166014,"[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[0.21764218984874031, 0.24447908224638693, 0.5782487070408457, 0.22876943056747767]","[-1.1945538047952364, 0.6300060082084544, 1.7308586422068817]",False
skew_0.4_class_0,128,3,native32@CPz,native32,cpz,0.7443060383770391,"[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[0.21554391610998627, 0.2640980671583233, 0.5834914923235958, 0.23637640296925452]","[-0.5732271330081018, -0.6022140707782693, 1.716146712390318]",False
skew_0.4_class_0,128,3,native32@Cz,native32,cz,0.7435674718008004,"[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[0.21343826483051428, 0.26204467478744453, 0.5821921954852084, 0.23632159856298243]","[-0.7623578397916299, -0.7002857421727413, 1.7417932253705857]",False
skew_0.4_class_0,128,3,native32@F1,native32,f1,0.7405485657315638,"[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[0.20507570512554188, 0.2632960708303982, 0.5827526620291631, 0.22199716109661372]","[-0.7403718274263831, -1.1275381154094923, 2.000133983258721]",False
skew_0.4_class_0,128,3,native32@F2,native32,f2,0.7403898838716253,"[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[0.2115139476783557, 0.26171002145387945, 0.5670550378283142, 0.2354113966112718]","[-1.564550515382623, -0.7353412497126406, 2.2209757618391017]",False
skew_0.4_class_0,128,3,native32@F3,native32,f3,0.742638903351468,"[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[0.21172217964535567, 0.2626898271993635, 0.5841262448541953, 0.24067023362478165]","[-0.2862892833416859, -1.339955872956629, 1.8441058584602614]",False
skew_0.4_class_0,128,3,native32@F4,native32,f4,0.7197122245887891,"[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[0.21235395961515674, 0.2198833036808974, 0.552484244482295, 0.2381469414031447]","[-2.0093166140365195, -0.29439897121816133, 2.224575281114224]",False
skew_0.4_class_0,128,3,native32@FC1,native32,fc1,0.7439848774631718,"[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[0.2138387666849401, 0.2641813367098859, 0.581618726748673, 0.23783999293922412]","[-0.5457063219771341, -1.0126128379627772, 1.7906078452485825]",False
skew_0.4_class_0,128,3,native32@FC2,native32,fc2,0.7375899269025779,"[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[0.20089395499491625, 0.26230061862699383, 0.5730556877127845, 0.22149672793352243]","[-1.2663108686502724, -0.532796253471613, 1.9684162669469292]",False
skew_0.4_class_0,128,3,native32@FC3,native32,fc3,0.7234767891875995,"[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[0.18106711550873086, 0.2601356052819577, 0.543821916441203, 0.22074915154618202]","[-0.15462040624099527, -1.2910929597677796, 1.721881828970243]",False
skew_0.4_class_0,128,3,native32@FC4,native32,fc4,0.7461214183783947,"[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[0.21862254245365706, 0.2587411204588306, 0.5925507895755131, 0.22829194118429047]","[-1.603105766498065, -0.1987279740275435, 1.9586480859948383]",False
skew_0.4_class_0,128,3,native32@FC5,native32,fc5,0.7409843315348956,"[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.2154505875604351, 0.25159832691081313, 0.5820252066385312, 0.2234123860983917]","[0.4379802123124293, -1.145879370523161, 1.2591454135914764]",False
skew_0.4_class_0,128,3,native32@FC6,native32,fc6,0.7236905570151265,"[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[0.2102444698975411, 0.2523433033269211, 0.48696360872536726, 0.2375628699497031]","[-1.720391522707097, 0.4006760890290938, 1.7426063903074829]",False
skew_0.4_class_0,128,3,native32@Fz,native32,fz,0.7423630289899713,"[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[0.21467371054962142, 0.25771620420555563, 0.5826971885210974, 0.21479324341889008]","[-1.303604942419577, -0.8493225479540001, 2.1435378607763633]",False
skew_0.4_class_0,128,3,native32@O1,native32,o1,0.7524196737101958,"[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[0.2245553521882233, 0.26362027939088534, 0.6052040580067992, 0.23680916749223702]","[-0.44000840714522815, -0.7452405989550388, 1.730115443591559]",False
skew_0.4_class_0,128,3,native32@O2,native32,o2,0.7566977178459277,"[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[0.21876479481497269, 0.27761893137714494, 0.6140405671493625, 0.23923505771293235]","[-0.7843036860696075, -0.1486675053373565, 2.0408757561962783]",False
skew_0.4_class_0,128,3,native32@P3,native32,p3,0.7438807503144175,"[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.21252811100145955, 0.2649841487723293, 0.5811918690601707, 0.23836838126191864]","[0.15425427858650606, -0.982115279996692, 1.3185634339175738]",False
skew_0.4_class_0,128,3,native32@P4,native32,p4,0.7433539622024985,"[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[0.21456826265115012, 0.26175197941561057, 0.5753183110948835, 0.23625960471033522]","[-0.8269682092259669, 0.0965424968707585, 1.8992869365894802]",False
