held_out_reference,source_view,montage,condition,batch_size,repeat,topology_bias,raw_candidate_bias,source_oracle_bias,target_reference_labels_used
fc2,native32@C3,native32,skew_0.7_class_2,128,0,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.6905953716153375, -1.5534418577710163, 1.080838103138008]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_2,128,1,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.6333397344182444, -1.4812909326802455, 1.1128160243693948]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_2,128,2,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.7328788355821265, -1.4878261515451614, 1.0795901902828196]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_2,128,3,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.6677859914601642, -1.3981098151808302, 1.077096372040793]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_2,128,4,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.8084226469349443, -1.4180737067094593, 1.1095123442097243]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_3,128,0,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.7248086722363691, -1.230961851040639, 1.6257005496533015]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_3,128,1,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.8931330202931534, -1.336663482743846, 1.464986299163126]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_3,128,2,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.7664685107415967, -1.4212069283019046, 1.7103624352218563]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_3,128,3,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.7502639842211676, -1.2426148543591193, 1.5786445910073317]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C3,native32,skew_0.7_class_3,128,4,"[0.11854381440573714, -1.2286423422330364, 1.4864178453295456]","[0.8131510127748403, -1.3660445237881518, 1.5611796678250476]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",False
fc2,native32@C4,native32,random,32,0,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.3947352918461116, 0.49429411901272347, 1.7961330530754869]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,random,32,1,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.534324014609948, 0.8158246811450769, 1.6339871577411658]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,random,32,2,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.0657309316504788, 0.12615220422469714, 1.8859372951404028]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,random,32,3,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.167034695347274, 0.5984741201133751, 1.9058765684564491]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,random,32,4,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.654070573667236, 0.001307456095814495, 2.0423162592709767]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,balanced,128,0,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.4201833631453042, 0.33851105045862656, 1.9988795469864202]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,balanced,128,1,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.3206350345407645, 0.15765469223173714, 1.8138456140342338]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,balanced,128,2,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.4912028168536657, 0.34205972691095277, 1.9169796184155246]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,balanced,128,3,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.3103753655200758, 0.26502648141577406, 1.9802984300492723]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,balanced,128,4,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.1323868716139975, 0.13956334858535147, 1.8831155286289105]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_0,128,0,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-2.1825384079447683, 0.5331249675410862, 2.1040159521137745]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_0,128,1,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-2.228874446456262, 0.9403705179196293, 2.0113592931510675]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_0,128,2,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-2.4049923013621015, 0.9506094749036018, 2.1240248078415447]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_0,128,3,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-2.24650429141603, 0.8159470455661573, 2.1748207417170393]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_0,128,4,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-2.4519647360066243, 0.645468779740673, 2.155501987040755]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_1,128,0,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-0.6859793685030793, -0.6216252218351561, 1.7177587141766257]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_1,128,1,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-0.4530269449532362, -0.8034584787945304, 1.8163278783177876]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_1,128,2,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-0.5692978326636281, -0.5642692952247286, 1.8907102740322388]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_1,128,3,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-0.3944342133105194, -0.6741619036245274, 1.6640515486095406]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_1,128,4,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-0.5495189311800076, -0.7371914262434225, 1.7125956192612481]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_2,128,0,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.164987417897661, 0.12729509010786083, 1.646927227715738]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_2,128,1,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-0.9978254662555821, 0.0388863288967773, 1.6340797225647619]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_2,128,2,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.0484607045745677, 0.260872667191406, 1.5820623808433205]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_2,128,3,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.078406557823841, 0.1892104385793513, 1.650148749059532]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_2,128,4,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-0.996466552770325, 0.2956876064981076, 1.7141699489462872]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_3,128,0,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.2847264166521668, 0.7578229012611439, 2.1524357944988575]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_3,128,1,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.0980224658584241, 0.5521457546143277, 2.080892033931177]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_3,128,2,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.2661507514850066, 0.4881606363353098, 2.3349506552723955]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_3,128,3,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.2509793956055073, 0.7497486079451456, 2.100927225226902]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C4,native32,skew_0.7_class_3,128,4,"[-1.080194281396392, -0.30339032504514263, 1.9045486836460277]","[-1.1732726771380613, 0.47585880033107963, 2.154603991794906]","[-1.4945010500111395, 0.3210598552537696, 1.8390412023506604]",False
fc2,native32@C5,native32,random,32,0,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.3562998616803999, -0.7622604310023866, 1.2015986713073787]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,random,32,1,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.1644635376266127, -0.5851379342846581, 1.1352135216987147]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,random,32,2,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.09035070910175852, -1.3708900450367114, 1.6653091302616994]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,random,32,3,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.8375081803423863, -0.9637812457715237, 1.3149762421957647]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,random,32,4,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.3358077663334921, -1.2502924707365448, 1.5340306101540264]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,balanced,128,0,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.41406413542431836, -1.15418187237469, 1.5534733386296122]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,balanced,128,1,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.40385910298033056, -1.2606046960338224, 1.4467477453918822]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,balanced,128,2,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.38228018226313515, -1.186332379524172, 1.5192302892287866]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,balanced,128,3,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.550992627613157, -1.3123794804894164, 1.5453865920774852]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,balanced,128,4,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.4502820203189945, -1.2795551758785242, 1.4620094940454498]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_0,128,0,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[-0.5595859812985536, -0.8081454253640447, 1.6674120639010592]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_0,128,1,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[-0.34616433342152725, -0.6291678545187618, 1.5814429885499615]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_0,128,2,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[-0.6145850388001035, -0.4702497013818381, 1.581018271933061]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_0,128,3,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[-0.5654633847459426, -0.5034170012405622, 1.6808124756163672]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_0,128,4,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[-0.7971622104193993, -0.5572450024313131, 1.6835647016002842]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_1,128,0,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.8585345862676876, -1.8805971273260644, 1.3048439699637637]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_1,128,1,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[1.0471585423059806, -2.1627170865026706, 1.4234002071637355]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_1,128,2,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[1.0140005828693588, -1.9178026801765176, 1.4077245927522366]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_1,128,3,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[1.0897676181003213, -1.9675587012686666, 1.2952504209897908]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_1,128,4,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[1.045292747109507, -1.9827430586671955, 1.292316146162345]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_2,128,0,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.6666475179616376, -1.3754248105635367, 1.2531082355723182]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_2,128,1,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.6333442974500072, -1.3615105820883113, 1.227408988467726]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_2,128,2,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.7268306358336282, -1.314261591781024, 1.2251058709593676]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_2,128,3,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.5537986347939085, -1.070364824910585, 1.1859743833377296]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_2,128,4,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.7411810335564905, -1.2144400335586196, 1.2576897722682534]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_3,128,0,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.674767622305397, -0.8690997864757045, 1.655206649553444]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_3,128,1,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.874615166832623, -0.9482704305504455, 1.5298831720501032]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_3,128,2,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.7070044762362776, -1.0588482220976345, 1.7464709427243879]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_3,128,3,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.7907536156437656, -0.9835674317136658, 1.574906218134065]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C5,native32,skew_0.7_class_3,128,4,"[0.7173914957339239, -1.272159225759134, 1.0799306444195542]","[0.7494669805969828, -0.9578553184581694, 1.5885808501213763]","[0.30544555195027023, -1.1757509698195476, 1.4033085192371186]",False
fc2,native32@C6,native32,random,32,0,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.4632251491398125, 0.8639378620043981, 1.5840609409947308]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,random,32,1,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.4547251075141148, 0.8599523824854485, 1.5133432959964745]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,random,32,2,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.0050689555256036, 0.5802901533123227, 1.576257958415985]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,random,32,3,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.2259055692062604, 0.839003472799862, 1.8770006726233777]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,random,32,4,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.5441323828176268, 0.4524868571189957, 1.9115502403039986]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,balanced,128,0,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.26041851654534, 0.5698135888756104, 1.876002341742282]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,balanced,128,1,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.298624517915969, 0.5333157371481797, 1.73032979302917]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,balanced,128,2,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.4880228748005613, 0.5694140325517675, 1.9041668498368454]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,balanced,128,3,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.2264406080090666, 0.5091979344466672, 1.8602685189181725]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,balanced,128,4,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.1055161102982012, 0.43877758795848476, 1.7409581184104075]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_0,128,0,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-2.2966911235187504, 1.0126718165295516, 2.0172785993299964]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_0,128,1,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-2.2152187489971364, 1.206385609234404, 1.9882971823861297]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_0,128,2,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-2.397918793438129, 1.2841462013716738, 2.0690113694732033]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_0,128,3,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-2.3353982430074733, 1.2349575695647768, 2.0346467648104065]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_0,128,4,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-2.512538806437698, 1.0584672708959693, 2.0508087165967352]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_1,128,0,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.5336238984228737, -0.4992879714832099, 1.6905489234773154]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_1,128,1,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.3460152250716106, -0.5221329464563036, 1.7131180940245574]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_1,128,2,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.309220753376765, -0.4315867189124168, 1.737206792238158]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_1,128,3,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.22737410823861917, -0.42598620528145403, 1.5282496273804729]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_1,128,4,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.4079339161049098, -0.5100499208051958, 1.6071476495411838]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_2,128,0,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.0879108143803633, 0.48663888863232324, 1.4844520548081908]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_2,128,1,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.9890291294445487, 0.41405617066108963, 1.5058282037433492]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_2,128,2,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.9384489280210765, 0.5527960695017272, 1.4373978627552144]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_2,128,3,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.0332299451249738, 0.5138724484827427, 1.5376989847697164]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_2,128,4,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.9598608022689167, 0.5655976763354376, 1.548106449966403]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_3,128,0,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.0632301127018693, 0.9425252240429475, 1.956409004765241]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_3,128,1,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.8428584117702299, 0.7573668430911642, 1.8773784271971483]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_3,128,2,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.0480204621667821, 0.8255088286232621, 2.0867554270860884]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_3,128,3,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-1.028061611836185, 0.9072501017360239, 1.9123282672936002]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@C6,native32,skew_0.7_class_3,128,4,"[-1.4652654010124824, 0.40774050973122644, 1.8225139837481792]","[-0.9908369829476301, 0.7629463511212684, 1.8961112303783987]","[-1.273982197878892, 0.43759568457792425, 1.7176099833041572]",False
fc2,native32@CP1,native32,random,32,0,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.06364114557148226, -0.5624530480551385, 1.4886561912408793]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,random,32,1,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.16039062682259148, -0.6248328757143234, 1.322205179397112]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,random,32,2,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.32920168612844386, -1.271685325737097, 1.53964321274018]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,random,32,3,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.6327980271406175, -0.6334170790205287, 1.5954866073194633]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,random,32,4,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[-0.1588608750233424, -1.2981298924021474, 1.8139461979541538]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,balanced,128,0,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.1599780684100353, -0.9540077174189234, 1.7756928593399686]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,balanced,128,1,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.12193772797932032, -1.1976123854976346, 1.6623432507226017]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,balanced,128,2,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.059516747586947014, -0.8083093360218752, 1.7239814824205941]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,balanced,128,3,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.35197239396541, -1.0044075457907229, 1.689133139084446]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,balanced,128,4,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[0.31341599973116424, -1.108205476446195, 1.6109040188455064]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,skew_0.7_class_0,128,0,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[-0.6345156929608892, -0.6452873728573416, 1.7681439030917538]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,skew_0.7_class_0,128,1,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[-0.5205790739229373, -0.4153774134419399, 1.6598654983085037]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,skew_0.7_class_0,128,2,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[-0.7052416388693427, -0.2616227416375757, 1.7831177475130893]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
fc2,native32@CP1,native32,skew_0.7_class_0,128,3,"[-0.20852042650249436, -1.0180266084329679, 1.7156353334058727]","[-0.5892284540423026, -0.4273529520209676, 1.8680994929593306]","[0.18530431659992275, -1.108951468819979, 1.5515032670337414]",False
