target_view,montage,held_out_reference,method,class_index,class_name,car_recall,target_recall,absolute_recall_gap
native16@FC1,native16,fc1,global_mean,2,both_fists,0.4857142857142857,0.2714285714285714,0.2142857142857143
native16@FC1,native16,fc1,global_mean,3,both_feet,0.4106280193236715,0.11594202898550725,0.2946859903381642
native16@FC1,native16,fc1,pooled_bias,0,left_fist,0.4523809523809524,0.5238095238095238,0.07142857142857145
native16@FC1,native16,fc1,pooled_bias,1,right_fist,0.34299516908212563,0.6183574879227053,0.27536231884057966
native16@FC1,native16,fc1,pooled_bias,2,both_fists,0.4857142857142857,0.2904761904761905,0.1952380952380952
native16@FC1,native16,fc1,pooled_bias,3,both_feet,0.4106280193236715,0.1111111111111111,0.2995169082125604
native16@FC1,native16,fc1,topology_ridge,0,left_fist,0.4523809523809524,0.4523809523809524,0.0
native16@FC1,native16,fc1,topology_ridge,1,right_fist,0.34299516908212563,0.36231884057971014,0.019323671497584516
native16@FC1,native16,fc1,topology_ridge,2,both_fists,0.4857142857142857,0.3523809523809524,0.1333333333333333
native16@FC1,native16,fc1,topology_ridge,3,both_feet,0.4106280193236715,0.4057971014492754,0.004830917874396101
native16@FC1,native16,fc1,logit_ridge,0,left_fist,0.4523809523809524,0.4523809523809524,0.0
native16@FC1,native16,fc1,logit_ridge,1,right_fist,0.34299516908212563,0.357487922705314,0.01449275362318836
native16@FC1,native16,fc1,logit_ridge,2,both_fists,0.4857142857142857,0.3380952380952381,0.1476190476190476
native16@FC1,native16,fc1,logit_ridge,3,both_feet,0.4106280193236715,0.391304347826087,0.019323671497584516
native16@FC1,native16,fc1,combined_ridge,0,left_fist,0.4523809523809524,0.45714285714285713,0.004761904761904745
native16@FC1,native16,fc1,combined_ridge,1,right_fist,0.34299516908212563,0.357487922705314,0.01449275362318836
native16@FC1,native16,fc1,combined_ridge,2,both_fists,0.4857142857142857,0.3380952380952381,0.1476190476190476
native16@FC1,native16,fc1,combined_ridge,3,both_feet,0.4106280193236715,0.3864734299516908,0.024154589371980673
native16@FC1,native16,fc1,oracle,0,left_fist,0.4523809523809524,0.45714285714285713,0.004761904761904745
native16@FC1,native16,fc1,oracle,1,right_fist,0.34299516908212563,0.37681159420289856,0.03381642512077293
native16@FC1,native16,fc1,oracle,2,both_fists,0.4857142857142857,0.3380952380952381,0.1476190476190476
native16@FC1,native16,fc1,oracle,3,both_feet,0.4106280193236715,0.36231884057971014,0.048309178743961345
native16@FC2,native16,fc2,identity,0,left_fist,0.7904761904761904,0.9333333333333333,0.1428571428571429
native16@FC2,native16,fc2,identity,1,right_fist,0.6135265700483091,0.36231884057971014,0.251207729468599
native16@FC2,native16,fc2,identity,2,both_fists,0.004761904761904762,0.0,0.004761904761904762
native16@FC2,native16,fc2,identity,3,both_feet,0.01932367149758454,0.028985507246376812,0.009661835748792272
native16@FC2,native16,fc2,global_mean,0,left_fist,0.4523809523809524,0.8761904761904762,0.4238095238095238
native16@FC2,native16,fc2,global_mean,1,right_fist,0.34299516908212563,0.41545893719806765,0.07246376811594202
native16@FC2,native16,fc2,global_mean,2,both_fists,0.4857142857142857,0.047619047619047616,0.4380952380952381
native16@FC2,native16,fc2,global_mean,3,both_feet,0.4106280193236715,0.06280193236714976,0.34782608695652173
native16@FC2,native16,fc2,pooled_bias,0,left_fist,0.4523809523809524,0.8761904761904762,0.4238095238095238
native16@FC2,native16,fc2,pooled_bias,1,right_fist,0.34299516908212563,0.41545893719806765,0.07246376811594202
native16@FC2,native16,fc2,pooled_bias,2,both_fists,0.4857142857142857,0.06666666666666667,0.41904761904761906
native16@FC2,native16,fc2,pooled_bias,3,both_feet,0.4106280193236715,0.06763285024154589,0.3429951690821256
native16@FC2,native16,fc2,topology_ridge,0,left_fist,0.4523809523809524,0.6857142857142857,0.23333333333333334
native16@FC2,native16,fc2,topology_ridge,1,right_fist,0.34299516908212563,0.3671497584541063,0.024154589371980673
native16@FC2,native16,fc2,topology_ridge,2,both_fists,0.4857142857142857,0.2,0.2857142857142857
native16@FC2,native16,fc2,topology_ridge,3,both_feet,0.4106280193236715,0.2318840579710145,0.178743961352657
native16@FC2,native16,fc2,logit_ridge,0,left_fist,0.4523809523809524,0.4523809523809524,0.0
native16@FC2,native16,fc2,logit_ridge,1,right_fist,0.34299516908212563,0.32367149758454106,0.01932367149758457
native16@FC2,native16,fc2,logit_ridge,2,both_fists,0.4857142857142857,0.3523809523809524,0.1333333333333333
native16@FC2,native16,fc2,logit_ridge,3,both_feet,0.4106280193236715,0.41545893719806765,0.004830917874396157
native16@FC2,native16,fc2,combined_ridge,0,left_fist,0.4523809523809524,0.46190476190476193,0.009523809523809545
native16@FC2,native16,fc2,combined_ridge,1,right_fist,0.34299516908212563,0.2995169082125604,0.043478260869565244
native16@FC2,native16,fc2,combined_ridge,2,both_fists,0.4857142857142857,0.36666666666666664,0.11904761904761907
native16@FC2,native16,fc2,combined_ridge,3,both_feet,0.4106280193236715,0.391304347826087,0.019323671497584516
native16@FC2,native16,fc2,oracle,0,left_fist,0.4523809523809524,0.4523809523809524,0.0
native16@FC2,native16,fc2,oracle,1,right_fist,0.34299516908212563,0.30434782608695654,0.03864734299516909
native16@FC2,native16,fc2,oracle,2,both_fists,0.4857142857142857,0.35714285714285715,0.12857142857142856
native16@FC2,native16,fc2,oracle,3,both_feet,0.4106280193236715,0.42028985507246375,0.009661835748792258
native16@FC3,native16,fc3,identity,0,left_fist,0.7904761904761904,0.5095238095238095,0.28095238095238095
native16@FC3,native16,fc3,identity,1,right_fist,0.6135265700483091,0.8115942028985508,0.19806763285024165
native16@FC3,native16,fc3,identity,2,both_fists,0.004761904761904762,0.01904761904761905,0.014285714285714287
native16@FC3,native16,fc3,identity,3,both_feet,0.01932367149758454,0.11594202898550725,0.0966183574879227
native16@FC3,native16,fc3,global_mean,0,left_fist,0.4523809523809524,0.2714285714285714,0.18095238095238098
native16@FC3,native16,fc3,global_mean,1,right_fist,0.34299516908212563,0.6038647342995169,0.2608695652173913
native16@FC3,native16,fc3,global_mean,2,both_fists,0.4857142857142857,0.5142857142857142,0.028571428571428525
native16@FC3,native16,fc3,global_mean,3,both_feet,0.4106280193236715,0.21256038647342995,0.19806763285024154
native16@FC3,native16,fc3,pooled_bias,0,left_fist,0.4523809523809524,0.24761904761904763,0.20476190476190476
native16@FC3,native16,fc3,pooled_bias,1,right_fist,0.34299516908212563,0.5893719806763285,0.24637681159420283
native16@FC3,native16,fc3,pooled_bias,2,both_fists,0.4857142857142857,0.5428571428571428,0.057142857142857106
native16@FC3,native16,fc3,pooled_bias,3,both_feet,0.4106280193236715,0.2028985507246377,0.2077294685990338
native16@FC3,native16,fc3,topology_ridge,0,left_fist,0.4523809523809524,0.24285714285714285,0.20952380952380953
native16@FC3,native16,fc3,topology_ridge,1,right_fist,0.34299516908212563,0.32367149758454106,0.01932367149758457
native16@FC3,native16,fc3,topology_ridge,2,both_fists,0.4857142857142857,0.4666666666666667,0.019047619047619035
native16@FC3,native16,fc3,topology_ridge,3,both_feet,0.4106280193236715,0.5458937198067633,0.13526570048309178
native16@FC3,native16,fc3,logit_ridge,0,left_fist,0.4523809523809524,0.4714285714285714,0.019047619047619035
native16@FC3,native16,fc3,logit_ridge,1,right_fist,0.34299516908212563,0.3864734299516908,0.04347826086956519
