condition,batch_size,repeat,stress_construction_uses_labels,target_view,montage,held_out_reference,method,target_reference_labels_used,target_unlabeled_logits_used,prior_match_weight,accuracy,balanced_accuracy,nll,ece_15,worst_class_recall,car_anchor_balanced_accuracy,target_bias_rmse,max_class_recall_gap_to_car,mean_class_recall_gap_to_car
random,32,14,False,native32@FC6,native32,fc6,fixed_topology_shrinkage,False,True,0.2980872101798612,0.42805755395683454,0.42763975155279504,1.395822343126214,0.16363284182316118,0.34299516908212563,0.4514147688060731,0.21290562511438957,0.16190476190476188,0.06442374051069705
random,32,14,False,native32@FC6,native32,fc6,operator_confusion_shrinkage,False,True,0.2980872101798612,0.4304556354916067,0.4300207039337474,1.3985054095548042,0.1612373648404618,0.34299516908212563,0.4514147688060731,0.1862138963795081,0.14761904761904765,0.0596618357487923
random,32,14,False,native32@Fz,native32,fz,uniform_prior_match,False,True,,0.42565947242206237,0.4256901311249137,1.4204567827380308,0.18091579536591915,0.35714285714285715,0.4514147688060731,0.2501967040818002,0.2285714285714286,0.10543478260869567
random,32,14,False,native32@Fz,native32,fz,fixed_topology_shrinkage,False,True,0.2980857047420058,0.4148681055155875,0.4145272601794341,1.4220150112942846,0.18803831631678264,0.3333333333333333,0.4514147688060731,0.12884165517069557,0.15714285714285714,0.04651483781918564
random,32,14,False,native32@Fz,native32,fz,operator_confusion_shrinkage,False,True,0.2980857047420058,0.4148681055155875,0.4144927536231884,1.424376890693159,0.18812535007186984,0.32367149758454106,0.4514147688060731,0.11322634077151217,0.1428571428571429,0.03933747412008283
random,32,14,False,native32@O1,native32,o1,uniform_prior_match,False,True,,0.4316546762589928,0.43159075224292615,1.4369494343282352,0.19425526779424426,0.32857142857142857,0.4514147688060731,0.2523380710394622,0.17874396135265702,0.1091959972394755
random,32,14,False,native32@O1,native32,o1,fixed_topology_shrinkage,False,True,0.3177039893944575,0.4304556354916067,0.4302967563837129,1.470587918408216,0.19688895470706524,0.2714285714285714,0.4514147688060731,0.10486086389038603,0.11111111111111116,0.07667356797791583
random,32,14,False,native32@O1,native32,o1,operator_confusion_shrinkage,False,True,0.3177039893944575,0.4304556354916067,0.4302967563837129,1.4761932013573988,0.19703407478356624,0.26666666666666666,0.4514147688060731,0.11562338349075013,0.11111111111111116,0.07667356797791583
random,32,14,False,native32@O2,native32,o2,uniform_prior_match,False,True,,0.44964028776978415,0.44974120082815733,1.362136000433445,0.16452683934910112,0.3864734299516908,0.4514147688060731,0.3419932361372274,0.23809523809523814,0.1294513457556936
random,32,14,False,native32@O2,native32,o2,fixed_topology_shrinkage,False,True,0.31361475961533253,0.4520383693045564,0.45175983436852996,1.3832633586092322,0.16162665407917104,0.3761904761904762,0.4514147688060731,0.10549747403348661,0.10952380952380958,0.055106970324361654
random,32,14,False,native32@O2,native32,o2,operator_confusion_shrinkage,False,True,0.31361475961533253,0.45443645083932854,0.4541752933057281,1.3893612452852988,0.16044597743414188,0.3619047619047619,0.4514147688060731,0.12197837259332897,0.09523809523809523,0.05037957211870256
random,32,14,False,native32@P3,native32,p3,uniform_prior_match,False,True,,0.44964028776978415,0.4495686680469289,1.3773630899022158,0.17756453116914572,0.3619047619047619,0.4514147688060731,0.3383652878349914,0.16908212560386476,0.0863871635610766
random,32,14,False,native32@P3,native32,p3,fixed_topology_shrinkage,False,True,0.2897714148563047,0.45323741007194246,0.45288129744651484,1.3658666728589088,0.17165230131454892,0.40096618357487923,0.4514147688060731,0.3095639597155353,0.11428571428571432,0.06102484472049691
random,32,14,False,native32@P3,native32,p3,operator_confusion_shrinkage,False,True,0.2897714148563047,0.4520383693045564,0.4517080745341615,1.3669323038733625,0.17538389415823838,0.3952380952380952,0.4514147688060731,0.29542269154021283,0.11428571428571432,0.057436162870945495
random,32,14,False,native32@P4,native32,p4,uniform_prior_match,False,True,,0.4724220623501199,0.47237750172532783,1.3374212004889603,0.13474674118877172,0.38164251207729466,0.4514147688060731,0.3017395395029095,0.23188405797101452,0.12831262939958593
random,32,14,False,native32@P4,native32,p4,fixed_topology_shrinkage,False,True,0.2991595122887691,0.46642685851318944,0.4661490683229814,1.347705077816647,0.1382943865793287,0.41904761904761906,0.4514147688060731,0.08233014615956988,0.12380952380952381,0.07663906142167014
random,32,14,False,native32@P4,native32,p4,operator_confusion_shrinkage,False,True,0.2991595122887691,0.4628297362110312,0.46257763975155286,1.3509889683242426,0.14361279566516771,0.3952380952380952,0.4514147688060731,0.06901347992353153,0.11428571428571432,0.0683057280883368
random,32,14,False,native32@PO3,native32,po3,uniform_prior_match,False,True,,0.44844124700239807,0.4484472049689441,1.402625567764912,0.18250394077748472,0.3380952380952381,0.4514147688060731,0.31669504333333787,0.19806763285024154,0.10200138026224982
random,32,14,False,native32@PO3,native32,po3,fixed_topology_shrinkage,False,True,0.29611369239405877,0.4460431654676259,0.445928226363009,1.384085946806231,0.18010514230222602,0.3476190476190476,0.4514147688060731,0.22884457883432835,0.15458937198067635,0.08278122843340237
random,32,14,False,native32@PO3,native32,po3,operator_confusion_shrinkage,False,True,0.29611369239405877,0.4460431654676259,0.445928226363009,1.3853180274756942,0.17944395658836557,0.3476190476190476,0.4514147688060731,0.2130782878209054,0.15458937198067635,0.08278122843340237
random,32,14,False,native32@PO4,native32,po4,uniform_prior_match,False,True,,0.45443645083932854,0.454623878536922,1.3746328791084768,0.1556456179473832,0.357487922705314,0.4514147688060731,0.3269552065796691,0.285024154589372,0.15358868184955143
random,32,14,False,native32@PO4,native32,po4,fixed_topology_shrinkage,False,True,0.2964897144936816,0.4412470023980815,0.4408902691511387,1.371404190515569,0.15946546836601533,0.357487922705314,0.4514147688060731,0.12986112837477015,0.1523809523809524,0.06566597653554176
random,32,14,False,native32@PO4,native32,po4,operator_confusion_shrinkage,False,True,0.2964897144936816,0.44244604316546765,0.44213250517598346,1.3756988196984627,0.1583089880562888,0.357487922705314,0.4514147688060731,0.11800287478939925,0.14761904761904765,0.06452726017943411
