condition,batch_size,repeat,target_view,montage,held_out_reference,stress_construction_uses_labels,true_batch_prior_audit_only,soft_mean_prior,weak_confusion_prior,regularized_confusion_prior,soft_mean_prior_rmse,weak_confusion_prior_rmse,regularized_confusion_prior_rmse,uniform_bias_rmse,fixed_shrinkage_bias_rmse,soft_mean_shrinkage_bias_rmse,weak_confusion_shrinkage_bias_rmse,candidate_bias_rmse,prior_match_weight,topology_bias,uniform_bias,fixed_bias,candidate_bias,oracle_bias_audit_only,candidate_prior_displacement_from_nominal,candidate_update_norm_from_topology,target_reference_labels_used_for_candidate
random,128,8,native32@CP4,native32,cp4,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.1509924243670161, 0.3258749813647058, 0.36562220411953517, 0.1575103901487431]","[0.12764468236181142, 0.3736887111237414, 0.3105105890118441, 0.18815601750260313]","[0.2278034714534786, 0.27059330790169056, 0.25620105319816305, 0.24540216744666785]",0.10889279563316882,0.10837410905128218,0.026775692784858147,0.27719010181614867,0.2414109981640653,0.5266925924637363,0.7008608351769792,0.2069307406386771,0.7569222662676569,"[-0.987892560509868, 0.7123491891564998, 0.9254211706198364]","[-1.004444309323771, 1.1491999974532787, 0.7681328505664]","[-1.0004209477327803, 1.0430112929933555, 0.8063661389475568]","[-1.1795092113164094, 1.1690273833400435, 0.8462878466246068]","[-1.361395662425703, 0.8716085613290623, 0.9294765326358737]",0.031246813194393114,0.5015316509210486,False
random,128,8,native32@CP5,native32,cp5,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.12895227964756123, 0.3489647726479099, 0.3338894997733018, 0.18819344793122708]","[0.08445547020385274, 0.4064114587513712, 0.2908951474906147, 0.21823792355416133]","[0.219803525834289, 0.2767571881853143, 0.25411599446320354, 0.24932329151719318]",0.10586638574017135,0.12703600014145353,0.03064491947700945,0.4642191088749496,0.38630973217312514,0.5310584063375704,0.920929166486234,0.31203650583197995,0.7590964239613481,"[-0.9491915395276499, 0.8385059891477485, 0.6453054957383932]","[-0.47809270698432144, 1.1501531232122022, 0.5002576605610132]","[-0.5915821004116433, 1.075076214153878, 0.5352002027519089]","[-0.804920820981904, 1.2190941082291067, 0.570468873977835]","[-1.1922630614765983, 0.9014938349727776, 0.7734378323718445]",0.04056073860787794,0.41383798348160933,False
random,128,8,native32@CP6,native32,cp6,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.16127770493442756, 0.3198492910838976, 0.36115438834007835, 0.1577186156415969]","[0.14232171385861309, 0.36266677047322643, 0.3077875125424701, 0.18722400312569037]","[0.23041662306757046, 0.2685770231624186, 0.2559301517532324, 0.24507620201677865]",0.10369608331043459,0.10011379509812612,0.02531242082643495,0.4120230853665404,0.4078589818732918,0.42725806061679733,0.5318075366065433,0.3607226130099951,0.7411985229960869,"[-0.5261216684899271, 0.7701688263799251, 0.8261388898131922]","[-0.713214682905478, 1.1510678233511167, 0.7265306566565535]","[-0.664794734437619, 1.0524906003456633, 0.7523094145192417]","[-0.8038433484447414, 1.1542725868700572, 0.786272505044136]","[-1.2958427728508115, 0.8081627903857201, 0.9551126240086241]",0.02807178170424155,0.47566202179082934,False
random,128,8,native32@CPz,native32,cpz,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.11392089501892486, 0.36621869451060424, 0.33679109932251583, 0.18306931114795538]","[0.06041738267732838, 0.43099620497174584, 0.2920580704332501, 0.2165283419176757]","[0.2153177982446279, 0.2809144841826772, 0.2542154053104763, 0.24955231226221858]",0.11669776600266202,0.14386678873486528,0.03351293122321747,0.4239045598163972,0.3050908574377937,0.7098598596877398,1.3157289004447612,0.22627655500405824,0.7642578166863618,"[-1.3371666230957058, 0.6531052982408669, 0.9145342671663493]","[-0.5210426768371542, 0.8636236592179584, 0.6868883102534284]","[-0.7134375177826875, 0.8139956011736103, 0.7405540651586028]","[-0.9734320983448845, 0.9918142694485689, 0.7795121453003646]","[-1.2091837598736765, 0.6951890523738264, 0.879701329922706]",0.04665330124571559,0.5150315961817086,False
random,128,8,native32@Cz,native32,cz,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.12078698061535399, 0.34963229606066826, 0.3999973150928197, 0.12958340823115802]","[0.08825201414248762, 0.41285564789762874, 0.3307335263690464, 0.16815881159083726]","[0.22068237892587828, 0.27713477630282257, 0.2582748745156734, 0.24390797025562583]",0.13819902974727521,0.13956319560345917,0.03164526528279955,0.40508109635713324,0.3021531560793253,0.6759800366659483,0.9964674221247921,0.24924315546170228,0.7615834472075762,"[-1.2644178119581553, 0.7123563785101056, 0.8580658074695261]","[-0.7518428600535488, 0.8852976342928779, 0.33893047674372434]","[-0.8740492131343875, 0.8440655762535565, 0.46270093272812485]","[-1.0971190048954802, 0.9989903406888928, 0.5160655562208774]","[-1.2574278701491877, 0.7083194460327857, 0.7920690894489972]",0.041248095290649336,0.4765627880699913,False
random,128,8,native32@F1,native32,f1,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.1332509278046632, 0.3481322707285132, 0.35073321366536714, 0.1678835878014566]","[0.09460855837815657, 0.4040798599541472, 0.3008010198403422, 0.20051056182735405]","[0.22160292041726523, 0.2759536569525594, 0.25515821724185533, 0.24728520538832008]",0.1122203552958442,0.1256499977583484,0.030086803157268003,0.35344554550815477,0.28925862172386674,0.6176138260815086,0.9545844328613585,0.24393596260275446,0.759070141888177,"[-1.604770028206905, 0.9508142678313247, 0.9226741645486816]","[-1.2439609100139093, 1.1907808346006508, 0.7516415985717023]","[-1.3308905996655997, 1.1329657237173358, 0.7928484504250369]","[-1.5469138025990175, 1.2795896878600697, 0.833375128712924]","[-1.7546082732030237, 0.942196306834569, 0.9801503816457674]",0.03890968713491651,0.3455646646546264,False
random,128,8,native32@F2,native32,f2,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.14442593463716513, 0.34306416106879506, 0.3515833281083928, 0.1609265761856469]","[0.11158154176039803, 0.3937786375836698, 0.30113508643339126, 0.19350473422254086]","[0.22459950407344012, 0.27390884553143546, 0.2552081727234224, 0.2462834776717021]",0.1095330870154523,0.11758152267704472,0.02853188794978017,0.18687906609976637,0.16586115591597186,0.5591998708596596,0.8022140323254664,0.190023112338549,0.7602968310385415,"[-1.0010659951441436, 0.7531621731354399, 0.984164286586062]","[-1.0416806501508986, 0.989331989337369, 0.966736103203811]","[-1.031945188639503, 0.9327213359807214, 0.970913693989778]","[-1.205573222677378, 1.0565437552887826, 1.003879368085292]","[-1.1949738588699932, 0.748485785211703, 1.119266933391759]",0.03546485146303258,0.36640452363708187,False
random,128,8,native32@F3,native32,f3,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.12077209857160438, 0.3624513339637369, 0.3145267848797365, 0.2022497825849225]","[0.06564194336140738, 0.4233259421355307, 0.2787067829901278, 0.23232533151293414]","[0.2162096240846086, 0.27980652805445055, 0.2528274760155116, 0.25115637184542927]",0.10601565568093833,0.13731283707502862,0.03256481445415467,0.3779515592389859,0.2907263439047234,0.6410353144922502,1.2002550008236323,0.2122072824689419,0.7593055835299544,"[-1.8416251538354538, 1.0869997999217829, 0.8010132982830163]","[-1.2260236032174865, 1.3036982963341874, 0.7677494892756653]","[-1.3741954592215335, 1.2515401781902675, 0.7757559023742607]","[-1.6242193889811147, 1.4136440616378423, 0.8133248365168284]","[-1.8342391265379194, 1.1450803398341847, 0.9506602994027792]",0.045161382127071874,0.3925726866169019,False
random,128,8,native32@F4,native32,f4,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.18263015881328126, 0.2964812041766774, 0.37373712615629734, 0.1471515108537439]","[0.18013134623255853, 0.3294050080796559, 0.31602319972367204, 0.1744404459641136]","[0.2374420619687289, 0.2626559659944987, 0.2568234789327021, 0.24307849310407034]",0.1018621699926729,0.08445914169350083,0.021990118586786244,0.190271441634585,0.17522172489409313,0.3556523477995501,0.37833226724615765,0.17664306517876505,0.7466753180159058,"[-0.3411342431288775, 0.6462405160273275, 0.9583769859561797]","[-1.0508183725182423, 1.0404785167105643, 1.0175891159227006]","[-0.8710378661315227, 0.9406083005614383, 1.0025892219293309]","[-0.945150979237145, 1.0010834736639596, 1.031884884317035]","[-1.0493955065763234, 0.7306704155973783, 1.1299571738496004]",0.02030621592780356,0.7043813975429979,False
random,128,8,native32@FC1,native32,fc1,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.10983604474161039, 0.3497775793242482, 0.4013574114228972, 0.13902896451124433]","[0.07312521880168804, 0.41811620399677735, 0.3320869566747824, 0.17667162052675217]","[0.21813170555856062, 0.2784464024081195, 0.25840280307499336, 0.2450190889583266]",0.1394977399255206,0.1450332233061535,0.032830350696553115,0.7999005366279954,0.6114897664231829,0.6445415751183237,1.062089460938317,0.4864898434510136,0.7545776429085851,"[-1.4467537099177474, 0.8578538826903068, 0.8785497310191346]","[-0.3778328338912743, 1.0390109011834239, 0.093471246665547]","[-0.6401699148299115, 0.9945509187011901, 0.2861470587973599]","[-0.8906865956744313, 1.1541446331925156, 0.35323243228970536]","[-1.559171923046441, 0.9137741725344202, 0.8064062533278665]",0.043820116098581094,0.820339630104773,False
random,128,8,native32@FC2,native32,fc2,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.1182125465294333, 0.3589564609835719, 0.3699082407213264, 0.15292275176566816]","[0.07568401260455096, 0.42262148607850025, 0.31217727385635174, 0.18951722746059715]","[0.21820723230111447, 0.2790496239154875, 0.2563277868774769, 0.24641535690592095]",0.12721688204841514,0.14084693828176087,0.03247722507966569,0.3761802798309961,0.29748753584139453,0.7326982035193281,1.1185948434162911,0.29890157053777167,0.7592665357883893,"[-1.0566000149763781, 0.7429569671561902, 0.9252691748123422]","[-0.6048970138410918, 0.9453184463871365, 0.6062650065352373]","[-0.7136370420991704, 0.8966032664688849, 0.6830599850625283]","[-0.9546296257801611, 1.05712950098175, 0.733410541680304]","[-0.9901504969514758, 0.6339758211845722, 1.0295619853627176]",0.043675522669628805,0.38198439286245006,False
random,128,8,native32@FC3,native32,fc3,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.10791061194052184, 0.34233680643157816, 0.4032030866311778, 0.14654949499672193]","[0.07237990838706082, 0.4115011089114692, 0.33385900090151915, 0.1822599817999508]","[0.21820335307908426, 0.2776237153943041, 0.25858736201439014, 0.2455855695122216]",0.13764636836619207,0.14284258209376977,0.032558694160056384,0.6217524780668093,0.4477948809538526,0.7700225377665982,1.1865848821078273,0.37864466786119383,0.7579636975414868,"[-1.6073522890272467, 0.9899450074567286, 0.8060812516747496]","[-0.6084931696849496, 1.2418361083523166, 0.09183758478886621]","[-0.8502533376075259, 1.180869317669344, 0.2647104809763354]","[-1.0785453339600715, 1.3247733092355047, 0.32675937476148487]","[-1.4390723400167509, 0.921988490517994, 0.698108295876991]",0.04321257213469838,0.7883503339804783,False
random,128,8,native32@FC4,native32,fc4,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.15409874298321205, 0.31520237935971274, 0.3605908706466401, 0.17010800701043507]","[0.13304340422948296, 0.3612521066409504, 0.3081708045279932, 0.19753368460157342]","[0.22896782403646432, 0.2687936605667515, 0.25596224043306703, 0.24627627496371718]",0.10172487737241818,0.10103664736543916,0.025742619171949973,0.28456088089507847,0.22038115663567345,0.7400636496639923,0.9111923327505217,0.3153764708649335,0.7526504394768947,"[-0.7081420956764077, 0.6812559376376653, 0.9415590516502137]","[-0.823074933575541, 1.1226839251640024, 0.8632458376517871]","[-0.794646346631517, 1.013496906446764, 0.8826165767174499]","[-0.9515484874124146, 1.114742444043131, 0.9239206173326869]","[-0.6080264810109008, 0.6927786776735622, 0.9721509616684565]",0.02906834261506731,0.4974618951625662,False
random,128,8,native32@FC5,native32,fc5,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.09450705729615984, 0.41416457894903175, 0.29617181398000814, 0.19515654977480038]","[0.013726160783004426, 0.48749783130537977, 0.2650900943329325, 0.23368591357868332]","[0.20605706748501273, 0.29030864257135375, 0.2513591020537407, 0.25227518788989284]",0.12903689425483963,0.17688675263869477,0.0393163594908635,0.3915308510127771,0.244616418888752,0.9714206674071724,2.414700015397266,0.25056888146293144,0.7488581202556132,"[-1.699959223857611, 1.2022769178974662, 0.643573916201279]","[-0.5819822082330773, 1.1867306703772493, 0.48675545371815343]","[-0.8627530574480425, 1.1906349842024482, 0.5261391371647902]","[-1.1846233969456645, 1.396639770362313, 0.5754231762091265]","[-1.208008097597445, 0.9662195691819161, 0.6258800812272413]",0.059689124824281625,0.5549706805577834,False
random,128,8,native32@FC6,native32,fc6,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.08049337015891118, 0.3048499155346214, 0.44538516947590634, 0.16927154483056098]","[0.05136120775071684, 0.38736665452159436, 0.3633174940345558, 0.197954643693133]","[0.2157785698256757, 0.2752487531603502, 0.26164366353132984, 0.24732901348264436]",0.15047017233725993,0.14764407311686603,0.03328361669801304,0.27219486753493966,0.31605993701327156,0.9473954460201687,1.1697738869079566,0.41482741997886885,0.6676353301431216,"[-0.46680718315433267, 0.6317338449818268, 1.0651299736753734]","[0.6380318579715669, 1.1276735307280268, 0.1867576334134458]","[0.27082239482276727, 0.9628407008060671, 0.478697566296015]","[0.13097215581573407, 1.0568477558269278, 0.5167190593082788]","[0.7584061949883542, 0.725991434574065, 0.4022376797152284]",0.04417369000587526,0.9158692626627772,False
random,128,8,native32@Fz,native32,fz,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.14837745150817408, 0.3266682369225083, 0.38167732932445314, 0.14327698224486465]","[0.1275471097095702, 0.3761878952552413, 0.32016914323187995, 0.17609585180330858]","[0.22782874310825624, 0.27084797386185244, 0.25720842408720634, 0.24411485894268495]",0.11800460117105571,0.11298213943032216,0.027198209606028634,0.2683854410945781,0.21942778898362322,0.6266288686926342,0.786634054409272,0.25657274289261045,0.7592544094800597,"[-1.309934458642481, 0.8432255136940985, 1.0103204518794255]","[-1.408943929721086, 1.1739183249601857, 0.8030605742793028]","[-1.3851078361392002, 1.0943054888312322, 0.8529574759032349]","[-1.5452630324643024, 1.204936145571911, 0.8960191647556256]","[-1.5032293028167052, 0.7884070325094923, 1.0451009568352094]",0.03182450171471173,0.4464066566580478,False
random,128,8,native32@O1,native32,o1,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.13411140579884015, 0.3542871680202875, 0.33040451246018154, 0.18119691372069083]","[0.08980664999180857, 0.409326657280891, 0.2881440865423377, 0.21272260618496272]","[0.22055682298473672, 0.2769173144263727, 0.2538334497276633, 0.2486924128612274]",0.10601152809273673,0.12626539835602038,0.030410145695113806,0.16338146286337965,0.12070448224689213,0.6615308667449085,1.0108795964243469,0.18262344631369515,0.774387326888588,"[-1.5691906102059026, 0.487088776710958, 1.32554853416074]","[-1.2769938692222542, 0.670502668915247, 1.2754415299079997]","[-1.342917157030018, 0.629122170409269, 1.2867463050790653]","[-1.542845989327074, 0.775224541478912, 1.3141308946823096]","[-1.4766609984007002, 0.47047595184212526, 1.2611987350726879]",0.04009797513117519,0.289562809212306,False
random,128,8,native32@O2,native32,o2,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.11982444754283147, 0.34804183231587615, 0.34421683353828736, 0.18791688660300496]","[0.07420773946471548, 0.4100110570129706, 0.2975938401750454, 0.21818736334726854]","[0.21813800905470215, 0.2776097464140958, 0.2548058177411023, 0.24944642679009976]",0.11114581181273826,0.13263868885730926,0.031611545930969875,0.16999156939248214,0.07130557899676587,0.7408886740618867,1.1803023303092839,0.15490269195589973,0.759662633794763,"[-2.1324769769283005, 0.5771223683348681, 1.429409476500504]","[-1.4573840298268201, 0.8552693118379507, 1.1607078415306398]","[-1.6196340906769213, 0.788420208018383, 1.225286884774338]","[-1.8352286873782637, 0.9380230707869537, 1.2581412498963576]","[-1.7098428083874186, 0.7084961255741087, 1.1983056860859789]",0.042436857700686684,0.49793440141745643,False
random,128,8,native32@P3,native32,p3,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.1431315977277661, 0.34748948441280636, 0.3395317451033115, 0.16984717275611605]","[0.10603479374199004, 0.3985140473865301, 0.29366285790396984, 0.20178830096750996]","[0.22350393647447067, 0.27480307313430935, 0.2544236613688098, 0.24726932902241008]",0.10593509965935352,0.11891255644731193,0.02894420011135676,0.24661204800399475,0.2178129665003215,0.5781697906688313,0.8466308075062854,0.23672667146322207,0.7605324977794631,"[-1.0858743849792307, 0.6614871253703011, 0.9028247943681363]","[-0.9989206547765528, 0.8678559362437177, 0.8563238722763911]","[-1.0197432473569465, 0.8184373125676383, 0.8674593319406531]","[-1.195926637884537, 0.9550463941243805, 0.8939322547123751]","[-1.2468144202705262, 0.579985595882047, 1.0515976668097298]",0.03666414001648662,0.3136361265901819,False
random,128,8,native32@P4,native32,p4,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.131708926346177, 0.36688210180073333, 0.3504984126106379, 0.15091055924245156]","[0.08851739938245018, 0.4238430168518128, 0.299295376868047, 0.18834420689769002]","[0.22009485420238784, 0.27874303424478114, 0.2549949039121364, 0.24616720764069472]",0.12082521507861102,0.13546801105652442,0.031504343080568355,0.27182310123788894,0.22389943541765875,0.6345128900334331,0.9971087304658444,0.18093323523972946,0.7618481640644587,"[-1.276148233708971, 0.73836423494123, 1.0271906667198558]","[-0.9608148713843145, 0.8073857550865239, 0.8909736591942403]","[-1.0359120905536587, 0.7909481533448602, 0.9234139896221111]","[-1.2605721611594678, 0.952061270430391, 0.9640548000098212]","[-1.3840341452462959, 0.6775338977221791, 1.0512463532831524]",0.041953773669768095,0.22337227822214276,False
random,128,8,native32@PO3,native32,po3,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.15543546761611404, 0.3596413668176321, 0.3262129369373952, 0.15871022862885864]","[0.11773970669209421, 0.4047659505217609, 0.2841532126454142, 0.19334113014073062]","[0.22511662049190367, 0.27516195482992756, 0.25344134554300174, 0.2462800791351671]",0.10511019304666631,0.11719240646957972,0.028393510460454102,0.1773108101503958,0.2042937598688703,0.48334776004176905,0.7006812509029946,0.1950114495635918,0.7511691799613514,"[-0.9400976695710476, 0.5612296582385154, 0.9991333567251878]","[-1.1594675811255604, 0.6177191651856584, 1.1380947953640073]","[-1.1048815861416452, 0.6036628348484219, 1.1035169066337596]","[-1.267096108397623, 0.7347431141612181, 1.126104616904267]","[-1.39137036135587, 0.4378507156117558, 1.2285702702613646]",0.03574894707532265,0.39135227007482754,False
random,128,8,native32@PO4,native32,po4,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.1309218625223833, 0.36442025544313705, 0.3512341148371799, 0.15342376719729964]","[0.08808882791379738, 0.4217275885554489, 0.29996391396801125, 0.19021966956274255]","[0.22008833875056377, 0.27848742415652145, 0.25506438617841276, 0.24635985091450213]",0.12004045360441853,0.1347446030083795,0.031426445404428766,0.19890710143026955,0.15622445180044092,0.6757709084731081,1.030606356894063,0.18375993402114912,0.7650488854125697,"[-1.6398751702989804, 0.7643090665304745, 1.156844621854785]","[-1.3465437305078205, 0.834392058065413, 1.0103668523402924]","[-1.4154622792302893, 0.8179259810906577, 1.0447819675500032]","[-1.6272986667941984, 0.9734251311885799, 1.080563389541195]","[-1.6113402537155352, 0.6629762000704085, 1.1489002776322315]",0.041774866923825565,0.2229495982095025,False
random,128,8,native32@Pz,native32,pz,False,"[0.265625, 0.2421875, 0.234375, 0.2578125]","[0.12226952084163666, 0.380674476189836, 0.30479186944244796, 0.19226413352607932]","[0.06172056932365583, 0.4408609591788932, 0.27141513991493066, 0.22600333158252034]","[0.21504441717316802, 0.2822593641754229, 0.25206254348352275, 0.2506336751678863]",0.11066227883565648,0.144422951250728,0.033647192966305646,0.19230636273373386,0.12681211829248756,0.7540907562114906,1.3324726384332266,0.18108101649369382,0.7604323372641207,"[-1.461084829950017, 0.6154090429940982, 1.0066448251367581]","[-0.9528145564883767, 0.6959627874773779, 1.021471105600657]","[-1.074579677939708, 0.6766647151868954, 1.017919208242854]","[-1.3273398549540583, 0.8576190442332852, 1.0475383182325748]","[-1.2513420430146036, 0.5536242442568949, 1.0610474918156632]",0.04761528092541183,0.2796885425156601,False
random,128,9,native16@C1,native16,c1,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.1060494447653307, 0.3948132671677769, 0.3654783373162728, 0.13365895075061998]","[0.03289310636750198, 0.48171295204024767, 0.26069451045671477, 0.2246994311355356]","[0.21740790430190873, 0.2840513443531758, 0.2503779598398258, 0.24816279150508974]",0.14440805785573232,0.17571678286585277,0.04076254442615838,0.23317865773003468,0.23256985163596633,0.484866691244842,1.018164093325895,0.19739101084048158,0.7521018479989161,"[-0.6304709070741437, 0.8810297099979238, 0.8452561434701237]","[-0.8420935452706668, 1.1853291974735747, 0.6683001809551997]","[-0.7896326843401548, 1.1098939168734838, 0.7121672370482224]","[-0.9421523232170546, 1.2401890729048528, 0.7178376352601751]","[-1.1495219319301038, 1.0106999832967394, 0.8635161738817494]",0.047172629171442076,0.49231720401282975,False
random,128,9,native16@C2,native16,c2,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.07330910016136014, 0.4896427861108035, 0.29576671428421303, 0.14128139944362347]","[0.0, 0.5688390217582526, 0.2169347534734454, 0.21422622476830205]","[0.20382530293438866, 0.29937943360107955, 0.24752113329060627, 0.2492741301739257]",0.17425113614007037,0.21930987122700502,0.05074157091281147,0.13316406805934863,0.1516293586681565,0.8607813102887556,2.4858375039070117,0.2813162057781041,0.7487050290818,"[-0.5545566342608417, 0.902460923728115, 0.8808909093232263]","[-0.1633559723881311, 0.7478945947003848, 0.9482524284332766]","[-0.2616627313366145, 0.7867363358583412, 0.9313248174475107]","[-0.45928964996200833, 0.9641864218543597, 0.9295775239400276]","[-0.23552997487404082, 0.5408771678401523, 1.0198953304381277]",0.06765428869651757,0.123516079354763,False
random,128,9,native16@C3,native16,c3,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.07279096964711353, 0.4731650376851895, 0.3187506807059608, 0.1352933119617361]","[0.0, 0.5578373876784422, 0.22726221454350579, 0.2149003977780521]","[0.20545845874959473, 0.2973238540401008, 0.24825785645674509, 0.24895983075355943]",0.17158389894562748,0.21488184476373737,0.04947127864079661,0.22514228723898422,0.1589192612216945,0.6851378070729822,2.3460311244372947,0.1322152622197981,0.7602602864047142,"[-0.6885326589432339, 0.9850213719342853, 0.7919061144577441]","[-0.34614325635312965, 1.1955697765617879, 0.4648358188824945]","[-0.4282275936681422, 1.145092962338446, 0.5432475578692303]","[-0.640272147548544, 1.3243541887169699, 0.5475462448992375]","[-0.6765582958467083, 1.128675530977995, 0.6608414567958868]",0.06502009746499052,0.4209365550250991,False
random,128,9,native16@C4,native16,c4,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.07944731161632412, 0.45995759859203783, 0.30569031936632246, 0.15490477042531567]","[0.0, 0.5456754348230036, 0.22959182979657233, 0.22473273538042393]","[0.2073382335721208, 0.29502756726254387, 0.24813165141904175, 0.24950254774629355]",0.16067258382802488,0.21004335441569524,0.04803781320910078,0.15550253735639263,0.11590471447741772,0.6741003750162836,2.456785286903908,0.15717466271708697,0.7628133503863123,"[-0.2439743681655866, 0.8943690151944235, 0.8652600366465201]","[0.0662587732975232, 0.9745890330142815, 0.8767824880188414]","[-0.007324386125241084, 0.955561915755639, 0.8740495163825038]","[-0.19213701064244035, 1.1183336021756003, 0.8722846382429881]","[-0.16520844452750139, 0.8596078481178155, 0.952580717318583]",0.062058410497647445,0.2299925931073014,False
random,128,9,native16@CP1,native16,cp1,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.07874595084148284, 0.44765871478982944, 0.3452358360309615, 0.128359498337726]","[0.0, 0.5384924790553602, 0.2430773236999616, 0.2184301972446782]","[0.20881480281608336, 0.29347397393057395, 0.2492002247076943, 0.24851099854564843]",0.16588671318200943,0.20745734789795497,0.04698061156584243,0.1635806141973306,0.113305592925387,0.7404017527114801,2.4466402998308014,0.1961327367807196,0.7607322815974605,"[-0.6383728364825503, 0.8031548274859738, 0.9376663745558512]","[-0.4960487910166749, 1.0019142510480312, 0.667577280749062]","[-0.5301023406491142, 0.9543575372613338, 0.7322008819896219]","[-0.7261565463876825, 1.1223740811324339, 0.7330958199474495]","[-0.5970996680261271, 0.8449691231781365, 0.8807269913213513]",0.05990879436479724,0.38917351327666233,False
random,128,9,native16@CP2,native16,cp2,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.0827498463119924, 0.4345479586209169, 0.33868062657970355, 0.1440215684873871]","[0.0, 0.5274334946580764, 0.24621897496042036, 0.22634753038150326]","[0.2104008057634073, 0.2914452292359864, 0.24921864514872735, 0.24893531985187894]",0.1568590115072128,0.20325599697126356,0.045748195220900144,0.19951100519755408,0.15809433681805932,0.6922332898793339,2.420507423809383,0.21185334490353797,0.7627161193248821,"[-0.593092450162666, 0.8087559388523226, 0.9794591037032294]","[-0.4299977835358109, 1.0192850372948952, 0.8360722584347661]","[-0.4686975189504457, 0.9693298758214076, 0.8700956455178297]","[-0.6491092080200109, 1.1259753824241598, 0.8682083964959932]","[-0.6240568259663625, 0.7837252329089184, 0.9981419662564102]",0.05733713691694302,0.34079725995815263,False
random,128,9,native16@CP3,native16,cp3,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.07260512030475907, 0.4698106701310222, 0.3316557940596048, 0.12592841550461398]","[0.0, 0.5559656145709078, 0.23149865812635853, 0.2125357273027337]","[0.2058905162372024, 0.29689471080189445, 0.24859846451640366, 0.24861630844449956]",0.17355358751890312,0.21419358349678932,0.04916857755669399,0.11189855949656571,0.08561974964671008,0.8490199683416579,2.5388871203332837,0.21746547099954933,0.7579831767114147,"[-0.5380990014854283, 0.8877688233680857, 0.8767905073622776]","[-0.2915618226424321, 0.9669923677307162, 0.6795141773185522]","[-0.35122796748854385, 0.94781893719441, 0.7272583680257652]","[-0.5658547469613683, 1.129147406873098, 0.7283447894296856]","[-0.3788594148310443, 0.8022060734153004, 0.7323201472091175]",0.06440993217700484,0.28472817414919444,False
random,128,9,native16@CP4,native16,cp4,False,"[0.28125, 0.234375, 0.2421875, 0.2421875]","[0.0930197814553021, 0.4215963276359778, 0.33542047198018615, 0.14996341892853388]","[0.003152110741635683, 0.5137853530899928, 0.251188009316758, 0.23187452685161344]","[0.21289957991464292, 0.28878995700649507, 0.24932342324734208, 0.24898703983151987]",0.1480541361199489,0.19722826116390643,0.043959989235598865,0.2013623788331751,0.1891254805211085,0.5102428969043755,1.776507036383909,0.1472714394329078,0.7569222662676569,"[-0.3514460004754161, 0.8391611622556236, 0.9463207705405895]","[-0.28695868697257404, 0.979239806133023, 0.9241405079238731]","[-0.302634116993332, 0.9451898068350048, 0.9295320358943328]","[-0.46312231663267467, 1.0882335603744409, 0.9304181824458022]","[-0.6050828330182755, 0.9142986083841746, 1.051498630419863]",0.053689717632716856,0.2734255865920873,False
