condition,batch_size,method,n_rows,n_target_views,n_repeats,mean_target_bias_rmse,p90_target_bias_rmse,worst_target_bias_rmse,mean_balanced_accuracy,worst_balanced_accuracy,mean_max_class_recall_gap,worst_class_recall_gap,mean_class_recall_gap,mean_nll,mean_ece_15
skew_0.4_class_1,128,topology_ridge,48,48,1,0.22257884504599754,0.36894403686722016,0.57945000043967,0.4611549631930067,0.3711870255348516,0.10729957441913963,0.2857142857142857,0.056694271911663215,1.4303348885601472,0.20185391974516456
skew_0.4_class_1,128,topology_shrinkage,960,48,20,0.16402840292719942,0.2899090953454577,0.41672375333128747,0.463655502357948,0.3701345755693582,0.08372404819415688,0.21904761904761905,0.044768662295836203,1.4186341471264337,0.1953888748614108
skew_0.4_class_2,128,identity,48,48,1,1.3092777647878242,1.645791438748595,2.089566859974682,0.4197665056360709,0.30935127674258106,0.22961668967103746,0.4782608695652174,0.11243889463998159,1.7121568284914404,0.2956377650059144
skew_0.4_class_2,128,oracle,48,48,1,0.0,0.0,0.0,0.46317251840349666,0.3729641131815045,0.07132505175983436,0.19047619047619047,0.03776634748102139,1.4133290414216824,0.19623036249433187
skew_0.4_class_2,128,prior_match,960,48,20,0.12147112687649554,0.20657906711997545,0.42742872437964324,0.4626806202553485,0.3706521739130435,0.0886262077294686,0.26190476190476186,0.04644596848401196,1.4165493654307075,0.19627911954727745
skew_0.4_class_2,128,topology_ridge,48,48,1,0.22257884504599754,0.36894403686722016,0.57945000043967,0.4611549631930067,0.3711870255348516,0.10729957441913963,0.2857142857142857,0.056694271911663215,1.4303348885601472,0.20185391974516456
skew_0.4_class_2,128,topology_shrinkage,960,48,20,0.10962975139673817,0.18589548334953865,0.43471325029256547,0.46281388385668276,0.3681504485852312,0.08349515470439384,0.23333333333333334,0.043463649499654936,1.4158020057365366,0.19645248734348172
skew_0.4_class_3,128,identity,48,48,1,1.3092777647878242,1.645791438748595,2.089566859974682,0.4197665056360709,0.30935127674258106,0.22961668967103746,0.4782608695652174,0.11243889463998159,1.7121568284914404,0.2956377650059144
skew_0.4_class_3,128,oracle,48,48,1,0.0,0.0,0.0,0.46317251840349666,0.3729641131815045,0.07132505175983436,0.19047619047619047,0.03776634748102139,1.4133290414216824,0.19623036249433187
skew_0.4_class_3,128,prior_match,960,48,20,0.1292672081377488,0.22650969098084875,0.3834459008729268,0.459469497642052,0.3689613526570048,0.08476772774327122,0.23809523809523808,0.04493508454106279,1.419590634579206,0.20083815434712537
skew_0.4_class_3,128,topology_ridge,48,48,1,0.22257884504599754,0.36894403686722016,0.57945000043967,0.4611549631930067,0.3711870255348516,0.10729957441913963,0.2857142857142857,0.056694271911663215,1.4303348885601472,0.20185391974516456
skew_0.4_class_3,128,topology_shrinkage,960,48,20,0.11357160536336217,0.18921597872701526,0.34812463889622947,0.46086897213595585,0.3677363699102829,0.0802706608005521,0.23809523809523808,0.04229358968829077,1.4176480039546564,0.19940275141281003
skew_0.7_class_0,128,identity,48,48,1,1.3092777647878242,1.645791438748595,2.089566859974682,0.4197665056360709,0.30935127674258106,0.22961668967103746,0.4782608695652174,0.11243889463998159,1.7121568284914404,0.2956377650059144
