method,run_dir,probe_seed,test_view,n_trials,n_subjects,balanced_accuracy,macro_f1,worst_class_recall,class_0_recall,class_1_recall,class_2_recall,class_3_recall
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s21,21,native32@car,1734,19,0.46316965511138464,0.46001189547339716,0.315668202764977,0.503448275862069,0.5324074074074074,0.315668202764977,0.5011547344110855
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s21,21,native32@cz,1734,19,0.4493594843288627,0.4444026586092834,0.2995391705069124,0.49195402298850577,0.5740740740740741,0.2995391705069124,0.43187066974595845
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s21,21,native32@fz,1734,19,0.4436414901539337,0.43617193405928634,0.2465437788018433,0.4528735632183908,0.5393518518518519,0.2465437788018433,0.535796766743649
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s21,21,native32@pz,1734,19,0.4631802119389688,0.4614549618850639,0.32027649769585254,0.4850574712643678,0.5185185185185185,0.32027649769585254,0.5288683602771362
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s21,21,pz,1734,19,0.5318979334589282,0.528136539444038,0.3617511520737327,0.5126436781609195,0.6342592592592593,0.3617511520737327,0.6189376443418014
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,car,1734,19,0.5363170179686382,0.5384196971264315,0.49537037037037035,0.5379310344827586,0.49537037037037035,0.5184331797235023,0.5935334872979214
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,cz,1734,19,0.5306056881473867,0.531840199215585,0.4804597701149425,0.4804597701149425,0.4837962962962963,0.5138248847926268,0.6443418013856813
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,fz,1734,19,0.5357676373276687,0.5374875656558333,0.5161290322580645,0.5287356321839081,0.5231481481481481,0.5161290322580645,0.5750577367205543
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native16@car,1734,19,0.4416507361947526,0.44085083084337634,0.33101851851851855,0.4482758620689655,0.33101851851851855,0.49539170506912444,0.49191685912240185
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native16@cz,1734,19,0.43649708222296735,0.43686115469426523,0.3587962962962963,0.45057471264367815,0.3587962962962963,0.4447004608294931,0.49191685912240185
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native16@fz,1734,19,0.4497417794654973,0.44807543275351747,0.32407407407407407,0.42528735632183906,0.32407407407407407,0.5207373271889401,0.5288683602771362
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native16@pz,1734,19,0.4474137654517622,0.4466813578814784,0.3263888888888889,0.4528735632183908,0.3263888888888889,0.5,0.5103926096997691
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native32@car,1734,19,0.48722711481216574,0.4873048326101229,0.3888888888888889,0.49885057471264366,0.3888888888888889,0.5138248847926268,0.5473441108545035
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native32@cz,1734,19,0.4693804677450141,0.4703295147258745,0.3819444444444444,0.45057471264367815,0.3819444444444444,0.5138248847926268,0.5311778290993071
gqba_odd,outputs/reve_gqba_screen/gqba_odd_s42,42,native32@fz,1734,19,0.4665163764821423,0.46872689173882487,0.41203703703703703,0.4689655172413793,0.41203703703703703,0.46774193548387094,0.5173210161662818
