condition,batch_size,repeat,target_view,montage,held_out_reference,stress_construction_uses_labels,true_batch_prior_audit_only,soft_mean_prior,weak_confusion_prior,regularized_confusion_prior,soft_mean_prior_rmse,weak_confusion_prior_rmse,regularized_confusion_prior_rmse,uniform_bias_rmse,fixed_shrinkage_bias_rmse,soft_mean_shrinkage_bias_rmse,weak_confusion_shrinkage_bias_rmse,candidate_bias_rmse,prior_match_weight,topology_bias,uniform_bias,fixed_bias,candidate_bias,oracle_bias_audit_only,candidate_prior_displacement_from_nominal,candidate_update_norm_from_topology,target_reference_labels_used_for_candidate
random,16,17,native32@FC2,native32,fc2,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.36678861958513453, 0.061914302493187086, 0.5276168329905889, 0.04368024493108952]","[0.532670364718561, 0.045436911119684086, 0.4218927241617549, 0.0]","[0.30598406634924735, 0.2127032645830003, 0.2705507349067927, 0.2107619341609597]",0.2706348457339882,0.2985605412442211,0.11101924077668454,1.2370590273039106,0.21846165604061146,0.06551287380483534,0.3177337337892275,0.17705618632746262,0.1900518134047963,"[-1.0976871018966385, -0.6853252198901799, 2.071039789008436]","[-2.3334991848287188, 0.8456283681086656, 1.1357293931590153]","[-1.332555429285439, -0.39436471425242, 1.893282352180896]","[-1.260217406549027, -0.43626881927492306, 1.905589654920244]","[-1.1285301824709293, -0.6634241850366365, 2.064037104160497]",0.08054328447338574,0.34032181459263866,False
random,16,17,native32@FC3,native32,fc3,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.26248778294910435, 0.12887380784759336, 0.5347838817429336, 0.07385452746036876]","[0.38724943021441793, 0.17285516823851116, 0.4341044592527104, 0.005790942294360484]","[0.2768023631724901, 0.2362471443065355, 0.27063326147683286, 0.21631723104414163]",0.24061868805566694,0.2464651332104102,0.10031875875825812,0.5576686776185403,0.17802533627214484,0.19787780093065913,0.1772803888856578,0.15667805968125637,0.18015577951980824,"[-0.015566846865865624, -1.3616453003984357, 1.7141893997880893]","[-0.2636887326905728, -0.6512325786336741, 1.0589537525485067]","[-0.0602674386225406, -1.2336603427281165, 1.5961449109904762]","[-0.02376062722778107, -1.251138314667841, 1.6129639978275438]","[0.24110987253099891, -1.2946071153666636, 1.5729874437015294]",0.04967663550463539,0.15008502235051693,False
random,16,17,native32@FC4,native32,fc4,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.392550985228464, 0.05039086353650614, 0.5085572370560905, 0.04850091417893947]","[0.5669101305099492, 0.020506558920986382, 0.41258331056906444, 0.0]","[0.31193485413700084, 0.20716376877204226, 0.2692480353208772, 0.2116533417700796]",0.2699857016635068,0.3114108152138399,0.11256536730231188,1.1990221182766443,0.17661255629286637,0.15570040281178152,0.33559802631129515,0.13015746299633643,0.19655894497118467,"[-1.449810297722884, -0.33837392022958057, 2.061092133609705]","[-2.8747651899526727, 1.248226675809285, 1.273221297623637]","[-1.7298979279710993, -0.02651338098152839, 1.9062290733147182]","[-1.6514815768032065, -0.07214075361182465, 1.9184064481912935]","[-1.4422502237689534, -0.06687316414866365, 2.0021763051186596]",0.08667076741267893,0.3631950008418798,False
random,16,17,native32@FC5,native32,fc5,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.3247527036166592, 0.06411993118116893, 0.5554692992679577, 0.055658065934214095]","[0.48733537869108073, 0.07212429416081796, 0.4405403271481013, 0.0]","[0.29703654605674246, 0.21770676150546564, 0.2717013509119951, 0.21355534152579692]",0.26961564341243466,0.2855676050455606,0.10746552170319877,0.9482436853496518,0.18162549579135986,0.24861448083745927,0.2944670841502045,0.16306017816281873,0.19302979102292067,"[0.5370488183635053, -1.421164404778721, 1.3900132855347762]","[-0.2817452300471001, 0.10733302522572656, 0.5340735048048333]","[0.37899717430799496, -1.1261188652858913, 1.2247914085322709]","[0.4292978277951473, -1.1614968210472698, 1.2452403425516632]","[0.6771713184985697, -1.0264538185650174, 1.235860300198385]",0.07109466703009293,0.31622260360288024,False
random,16,17,native32@FC6,native32,fc6,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.2526072268787267, 0.09800137259356574, 0.6074717276695165, 0.041919672858191044]","[0.3906101580720663, 0.14355557060628138, 0.4658342713216524, 0.0]","[0.28020300686612115, 0.23352419668134608, 0.27529843321900277, 0.21097436323353003]",0.28047339004613747,0.2601341574328376,0.10425722273465363,0.6374568382540791,0.39363428372880993,0.5428911864000882,0.5335413084014042,0.39433204575111314,0.17904397559744925,"[-1.8476848262159415, 0.18259026007678603, 2.1601040202328488]","[-2.2115888111742357, 1.2869520844161526, 0.8434940030453588]","[-1.912839642418629, 0.3803195916045581, 1.9243729284441746]","[-1.8778197048812322, 0.36626890350749064, 1.9436649852424241]","[-1.530542443428373, 0.6389641050741398, 1.4225804262319877]",0.05785053817480633,0.28546770541044036,False
random,16,17,native32@Fz,native32,fz,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.3465576843358255, 0.08708588433842392, 0.5259940825856303, 0.040362348740120325]","[0.4976904915963515, 0.08162116430566495, 0.4206883440979836, 0.0]","[0.29946095270418593, 0.21995350075054249, 0.2708166986238535, 0.2097688479214181]",0.2638185728935156,0.2826532226995323,0.10917995802157338,1.0449111229580172,0.31136032991532286,0.18689264938201292,0.4279262462249147,0.28222265476268127,0.19435896190836807,"[-1.1771177527398535, -0.9095163871240776, 2.268647917270432]","[-2.2044316392225953, 0.09308989785057287, 1.433232237327186]","[-1.3767854132706903, -0.7146508703735991, 2.106277392954689]","[-1.32363127188985, -0.7554736931289965, 2.1253802349705295]","[-1.2931929500523895, -1.2144118813412985, 2.2909040355190173]",0.07349189410213686,0.25636105721923597,False
random,16,17,native32@O1,native32,o1,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.3518131932950931, 0.06337344998438119, 0.5408256188064953, 0.043987737914030475]","[0.5157502886947009, 0.05503018542206539, 0.42921952588323375, 0.0]","[0.30294283411047623, 0.2148124106040863, 0.27127247512067454, 0.21097228016476294]",0.27213801885156835,0.29360467035536236,0.11010010769425412,1.3054539858785976,0.21231279686006388,0.2739738162912797,0.41131039427652644,0.15533821499624978,0.20457329583800904,"[-0.4115779895481758, -0.9878611809971659, 2.0090300547293065]","[-1.6717493439503825, 0.8753703923498377, 0.720868929028398]","[-0.669375396838883, -0.6066937571281303, 1.7455066876742718]","[-0.5675125836071159, -0.6607465908448096, 1.7599500858670694]","[-0.3109959404076992, -0.6553308817502876, 1.6789577098593857]",0.07756797821551299,0.439727624334978,False
random,16,17,native32@O2,native32,o2,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.34244147326202445, 0.07361760087995839, 0.5316719119087772, 0.05226901394924001]","[0.5013259633428624, 0.07183924331084439, 0.4268347933462933, 0.0]","[0.29952952974609914, 0.21740704401733688, 0.2706112066709252, 0.21245221956563878]",0.26349914855658796,0.2864149672233633,0.10833070884247743,1.2375768994165128,0.31648453175558733,0.23847187373553932,0.3954646283712895,0.26774316316418795,0.20810554735687303,"[-0.7557395700857901, -0.3241078927754071, 2.2382566597847235]","[-1.8239484273487276, 1.2422075652578168, 1.277180169594103]","[-0.9780397590179535, 0.00185104295212829, 2.038251310741782]","[-0.9003828468862515, -0.040291748702154906, 2.05797512009806]","[-0.534954889686197, -0.3167082609455271, 1.9864522278236298]",0.07314460166366432,0.3660255656535183,False
random,16,17,native32@P3,native32,p3,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.36553062562839367, 0.06711282248519375, 0.5064708366462606, 0.06088571524015208]","[0.5305478774597381, 0.05407285498071149, 0.4153792675595505, 0.0]","[0.3041889553758686, 0.21291387778509935, 0.26890292975844954, 0.21399423708058268]",0.2576590779896838,0.2952216341024646,0.1090194769687654,1.2347107364108578,0.22431222403797407,0.15435352314061643,0.4344485631197953,0.210456008208747,0.19700198079135378,"[0.2719179072498753, -1.1394516718168965, 1.4122062085014309]","[-1.0415140063635375, 0.5324422393180143, 0.5172145426512355]","[0.01316921863345466, -0.8100852596503154, 1.235891077537189]","[0.08699921430673904, -0.8560792211665532, 1.2492274771531229]","[0.005618191250551983, -1.00552161136633, 1.5715926354304817]",0.07723703167864875,0.37557547265401015,False
random,16,17,native32@P4,native32,p4,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.31477597350140873, 0.09135389448703597, 0.5176687005682142, 0.0762014314433411]","[0.46159338688862195, 0.10514519188756856, 0.4230275222366128, 0.010233898987196722]","[0.2908967828809604, 0.22282490206709255, 0.2692593504093695, 0.2170189646425777]",0.24477526204233413,0.26675720343992865,0.10376894955833459,1.1703717021651936,0.40531618504644407,0.20284768220207233,0.28163490844305666,0.3775755570711819,0.19661780529340328,"[-0.7785816777879863, 0.04755387444550396, 1.89544533981892]","[-1.5783744217802957, 1.268945197977408, 1.1047523992364543]","[-0.9358351718013429, 0.287701155882752, 1.7399810291806082]","[-0.8840964097709856, 0.25913226613722495, 1.7591670559288481]","[-0.7095015532521461, -0.23287564429587365, 2.1530385527920535]",0.06220694550541721,0.2728929188460604,False
random,16,17,native32@PO3,native32,po3,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.3970754211992971, 0.05455775963503577, 0.4875404291959262, 0.060826389969740886]","[0.5710412579029998, 0.02423080926254211, 0.40472793283445824, 0.0]","[0.31163458161955876, 0.20672095344653063, 0.26775331035412137, 0.21389115457978913]",0.2602157003724315,0.31059966146294893,0.11144407130918696,1.2935854881466968,0.22019499320669242,0.23322607206538584,0.5002639482828225,0.21826863613821917,0.19675371556716958,"[0.21625420566879971, -1.1406428231626988, 1.437304304678987]","[-1.3108607594525914, 0.7067821076845211, 0.6316691477464079]","[-0.08421133781706258, -0.777155103787087, 1.2787925941609624]","[0.006877445803721599, -0.8314781232918522, 1.2894199148413403]","[-0.1308913842250755, -0.9143012133194232, 1.6315948376450085]",0.08538692094288126,0.4016107966370953,False
random,16,17,native32@PO4,native32,po4,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.33588434970150627, 0.08552638236543, 0.5064727129376094, 0.07211655499545427]","[0.4891353253030923, 0.08938198913945307, 0.41780066486978196, 0.0036820206876727914]","[0.2958152525866594, 0.21935661872300277, 0.26872481306987894, 0.21610331562045887]",0.24624756800359568,0.2773524170092784,0.10549506780419587,1.184429114263261,0.4162688663118086,0.22717919008732218,0.3580999916732491,0.38681519539537995,0.1962616143879925,"[-0.7037366777057903, 0.16901772002896798, 1.9701686647852819]","[-1.6444841180594587, 1.3664064004711742, 1.241583207894904]","[-0.8883692890809729, 0.4040191555024635, 1.8271753067963632]","[-0.8292338682942044, 0.3710298799378988, 1.847910508115494]","[-0.7054221897671052, -0.19299810243467724, 2.1876473026010506]",0.06736214086632761,0.26740515041590085,False
random,16,17,native32@Pz,native32,pz,False,"[0.1875, 0.25, 0.1875, 0.375]","[0.29336330534627425, 0.08405471664947507, 0.5665712950806396, 0.05601068292361097]","[0.4433150146726441, 0.10949633247887369, 0.44718865284848214, 0.0]","[0.28876932152343215, 0.2252037729112145, 0.2724891777637226, 0.21353772780163066]",0.2665492954633809,0.2707608717748522,0.10507563233222636,1.0055231884734483,0.17822245060902275,0.07939993299393891,0.3759911040402002,0.147079119094787,0.19992329078494417,"[-0.4673659332551157, -0.6516006396193039, 1.8960878681285513]","[-1.0642447328421203, 0.6132331843809661, 0.7422791348351433]","[-0.5866959070683169, -0.398730899229065, 1.6654146292321252]","[-0.5328937898323755, -0.42774763217047224, 1.6862363344071274]","[-0.421598804295727, -0.5240276972935768, 1.8941795407770003]",0.06287426802422573,0.3137542591531317,False
random,16,18,native16@C1,native16,c1,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.23066049121468907, 0.11930276212872831, 0.36943878040365896, 0.28059796625292366]","[0.32282273669740746, 0.11980808833052228, 0.26717300041557446, 0.2901961745564959]","[0.26293818289187953, 0.23071790510321458, 0.2520759874401617, 0.25426792456474423]",0.15689745571835578,0.12564229630136398,0.08123267325350064,0.6440757596297705,0.24242352842890266,0.16379431211024706,0.23836378344136397,0.24042493515892396,0.1953806105301884,"[-0.9625716104271574, -1.7267564639203927, 1.6712853208369591]","[-1.4242456012245528, -0.9716188527715155, 1.1434351900218942]","[-1.0527737566150612, -1.579217216419817, 1.568153640009872]","[-1.0366647983800985, -1.6012032669396281, 1.5685174104877262]","[-1.2440507718239628, -1.7970742811392375, 1.8718951488827436]",0.023700646912994148,0.17836661450694327,False
random,16,18,native16@C2,native16,c2,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.26467510043476383, 0.12127389354568499, 0.36928267084503685, 0.24476833517451418]","[0.36381178159000177, 0.11201900955809994, 0.2712033758489804, 0.25296583300291786]","[0.2686924112232326, 0.228636127403008, 0.2526174667120863, 0.25005399466167305]",0.15893739652585226,0.13970101405048047,0.08301848703305148,0.7874040567054398,0.3104755672350632,0.20065862777914015,0.2072223051018224,0.2957396859690436,0.19505474787378166,"[-1.5667723052957072, -1.2065343810659863, 1.8677518415989576]","[-2.4215515977805526, -0.5751342609878596, 1.4730602708002833]","[-1.7335010646790683, -1.0833767898366717, 1.7907653767689153]","[-1.7096107357228585, -1.1087148673186922, 1.7906260527880966]","[-1.657404255371112, -1.5656350651471884, 2.0162015430277416]",0.02850746107760751,0.18952535919065483,False
random,16,18,native16@C3,native16,c3,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.14527856431191694, 0.15621101623732903, 0.34819295452539833, 0.35031746492535565]","[0.19799682370946792, 0.18722058148718485, 0.2540786145892577, 0.36070398021408956]","[0.24441627068827507, 0.24291113446752538, 0.25030598958365546, 0.2623666052605441]",0.14717173738637693,0.09667493922932628,0.07597489146547813,0.36779593588054726,0.1638694911162943,0.1519376001838843,0.16174816533023056,0.16347997194578778,0.1904042617177993,"[-0.6152534202041661, -1.8285897558857815, 1.4032005193903188]","[-0.3840989464861556, -1.5845554246435904, 1.0208097704375023]","[-0.5712406232931219, -1.7821245792118152, 1.3303916911482414]","[-0.576897868478704, -1.7885524588703998, 1.3303770440697185]","[-0.4684273686333415, -1.9085998342845452, 1.5627557909500198]",0.015311975798686006,0.09152809436578789,False
random,16,18,native16@C4,native16,c4,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.28808225616763583, 0.08280274613674492, 0.37965570714768104, 0.24945929054793833]","[0.40859621480269176, 0.05869288164564781, 0.27489119830446357, 0.25781970524719694]","[0.27599216615250677, 0.22035663764316252, 0.2531756800434351, 0.25047551616089564]",0.17538154613459395,0.16957897764794075,0.08579340516296596,0.7642089792526501,0.05404880267960979,0.1664092975392254,0.2184643660936059,0.06288443343984222,0.18342950491094132,"[-1.7844653794930534, -0.9076821658649207, 1.868282074690178]","[-2.7628493987242604, 0.29457937815507534, 1.3317569451301605]","[-1.9639298757534105, -0.6871519260718689, 1.7698675358027054]","[-1.93534110447464, -0.7162150261978553, 1.7681325903776701]","[-1.9111011176001866, -0.6114281085256773, 1.785322146167171]",0.03955543821620275,0.2635395021037039,False
random,16,18,native16@CP1,native16,cp1,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.2133202680722169, 0.13997244202780207, 0.3884638042087477, 0.2582434856912333]","[0.30338094269795624, 0.15579537338133476, 0.2692998765273864, 0.27152380739332266]","[0.2595045699498731, 0.23603433810691288, 0.2521995493458716, 0.2522615425973424]",0.16083229345130515,0.11169978488494982,0.08022738217517221,0.6761241600623418,0.26556799862525426,0.2443439822106712,0.18452228959174435,0.25379887323814865,0.1926600819751851,"[-0.9448818905173966, -1.591495540224129, 1.7126253337347401]","[-1.2016489525036806, -1.0327030507857538, 0.8826225099548183]","[-0.9943506537282015, -1.483838533401814, 1.5527169216656653]","[-0.9816249834834224, -1.4998951054136118, 1.5522697653222801]","[-0.6839748067950486, -1.8225778747885555, 1.5751128569860262]",0.017185143417748208,0.18829392677160084,False
random,16,18,native16@CP2,native16,cp2,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.24002246736176264, 0.12967684481961753, 0.3845186328168755, 0.24578205500174438]","[0.33753867618215216, 0.13375319527508014, 0.27141845407042936, 0.25728967447233825]","[0.2646440403308081, 0.2322152002575218, 0.2525388827111037, 0.25060187670056655]",0.16226911458406665,0.1265898729799674,0.08178881533878685,0.5319997185069456,0.10295471375620273,0.04451224236756224,0.11669509282285633,0.09831562723126518,0.19838509243063743,"[-1.3968568073032501, -1.1226779095772532, 1.9102450327905927]","[-1.8664853210402568, -0.5221576832753911, 1.2778390230093986]","[-1.4900241034090291, -1.003543648975891, 1.7847851080864598]","[-1.4713287418412544, -1.0259623260113304, 1.7854146898053413]","[-1.5508839006235946, -1.1327849957616867, 1.8915173835136267]",0.02318523668358407,0.17459263348762818,False
random,16,18,native16@CP3,native16,cp3,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.21404421810374422, 0.16188928498333108, 0.37727774917863693, 0.24678874773428763]","[0.29284192226491956, 0.18067274404369638, 0.2678533806437301, 0.258631953047654]","[0.25750254982100845, 0.2396341661011691, 0.2519989309643338, 0.25086435311348865]",0.15160675870040452,0.10310517756170734,0.07951949357986232,0.6746360853031367,0.31620457301897004,0.308435931263608,0.2584834606194083,0.30731417984549875,0.18213697954309313,"[-0.5849053462529745, -1.7035919646504314, 1.4464871510966795]","[-0.9777058115094368, -1.2774186822673255, 0.7847423193423435]","[-0.6564488365579082, -1.6259700502352068, 1.3259589462126924]","[-0.6457383659791005, -1.6370677671969296, 1.32592832268329]","[-0.2690280012544185, -2.012113363126037, 1.3534259132234152]",0.012980046130112,0.1505342361200295,False
random,16,18,native16@CP4,native16,cp4,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.2355544062130796, 0.12020655624165802, 0.36609921879604485, 0.2781398187492175]","[0.32712156974460427, 0.1186777728649813, 0.2671399393026937, 0.28706071808772077]","[0.2635454995982809, 0.23045731672228878, 0.2520869502926972, 0.25391023338673313]",0.155318140482647,0.1268519921607821,0.08139154766508226,0.4562390447171153,0.08109251601089626,0.12297516272222701,0.1736562720512001,0.09123226014806085,0.19715247800665772,"[-1.5796417362265889, -0.718505998678845, 1.8906299018792603]","[-2.1304956140747753, 0.013357278850853666, 1.435907460992763]","[-1.6882439432639356, -0.5742173399517907, 1.8009802458532513]","[-1.6698664339980982, -0.5977378846475389, 1.8007803606119819]","[-1.8201067051697242, -0.5851536966260378, 1.848103452282816]",0.02418764799898644,0.17549465382335477,False
random,16,18,native16@CPz,native16,cpz,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.2258794783090902, 0.10464396728135633, 0.3629876825461595, 0.3064888718633939]","[0.31868825896521125, 0.10112172689187947, 0.264989485101791, 0.3152005290411184]","[0.262787192386349, 0.22831794825842275, 0.2518585734072656, 0.25703628594796274]",0.15847728591926177,0.131342300933486,0.08127030722828578,0.6133774744519568,0.1271724758655007,0.10585309624069848,0.1706834652996975,0.1282478319173871,0.1971732582933757,"[-1.2122608018958005, -1.3435582669726749, 1.8515003531535579]","[-1.6569138355479653, -0.403125876964027, 1.3021357494313703]","[-1.2999344893510318, -1.1581301484300432, 1.743180344246605]","[-1.2839275921382283, -1.1821721646060106, 1.74422905353855]","[-1.3720204927172988, -1.1974443321346002, 1.9475733943525393]",0.02620281038174394,0.2066125228098441,False
random,16,18,native16@Cz,native16,cz,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.22037132893214517, 0.1291160406748879, 0.3875149304800424, 0.2629976999129245]","[0.31491736819532595, 0.13968284328915664, 0.2696572657470697, 0.2757425227684477]","[0.26143465975789937, 0.23358289419500705, 0.25228547233400045, 0.2526969737130932]",0.16268996675106756,0.11869801073825346,0.08083417354803821,0.5946606454276812,0.20545744404252742,0.10514981789307082,0.14392800786124302,0.1965904301767988,0.19566431001432502,"[-1.3694522994675875, -1.421593428115472, 1.8783453837012385]","[-1.7054379023906108, -0.9142058648197587, 1.2489322130177087]","[-1.435192690638268, -1.3223157906333667, 1.755191689945517]","[-1.4220664918264079, -1.3401279716358196, 1.7558771674972244]","[-1.4306019718662335, -1.6257486904517406, 1.9410563841357629]",0.02031673836495055,0.15621567724528235,False
random,16,18,native16@FC1,native16,fc1,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.1836961608713584, 0.11597378277976449, 0.37357367242691164, 0.32675638392196554]","[0.26807933485257207, 0.1307328634002912, 0.26233582643811065, 0.3388519753090261]","[0.25524514058146813, 0.23356850035421012, 0.25140754475134863, 0.259778814312973]",0.16202690227584432,0.11502359553858395,0.07908236833574675,0.5202512078482971,0.16299191129467003,0.10457213212287937,0.17431570721305592,0.16323115629273854,0.195955251857728,"[-1.1221504233965414, -1.7778719220487247, 1.8498999754770638]","[-1.1651577691752237, -1.0786073828717684, 1.327596867218442]","[-1.1305779386703354, -1.640847363159126, 1.7475519383521714]","[-1.123709011046648, -1.6581980577486177, 1.7467250334393636]","[-1.3289135737518416, -1.7312245834791569, 1.926978868734734]",0.019877426189615487,0.1580168714298137,False
random,16,18,native16@FC2,native16,fc2,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.3059563484462057, 0.0955840357223004, 0.35461072763360424, 0.24384888819788966]","[0.4159507437990615, 0.06349865140529794, 0.27258748233410357, 0.24796312246153715]","[0.2768618746191153, 0.22081249430186978, 0.25296127686099523, 0.24936435421801972]",0.1640256914983568,0.16991791729654054,0.08586087169572892,0.6873524345343259,0.3236056318916814,0.26407753194467204,0.32411910741120376,0.3206091057435925,0.1900518134047963,"[-1.7526780792458387, -1.2704941799207339, 2.004320295858799]","[-2.930923269536222, -0.6326521890831419, 1.9072592090981522]","[-1.9766057142960054, -1.149271152896324, 1.985873660308898]","[-1.9439996572507852, -1.1836223806200934, 1.9863823230540407]","[-2.244114424956732, -1.515256729181075, 2.3155029409382095]",0.03978245848535597,0.21088486572624837,False
random,16,18,native16@FC3,native16,fc3,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.16358938547785423, 0.11470115220645241, 0.3847950285066774, 0.3369144338090159]","[0.24861233276992556, 0.13787066522617458, 0.26206310275626815, 0.35145389924763165]","[0.2524460311871161, 0.23501885631254565, 0.2513134145064293, 0.2612216979939089]",0.16932269480606404,0.1126954198133848,0.07841213814930889,0.4986766802469186,0.4197967830283671,0.49879104624415227,0.4281129156702656,0.41920253608138835,0.18015577951980824,"[-0.7651133927457784, -1.9699639147905454, 1.6801476048994795]","[-0.50682400533513, -1.054529180661982, 0.8379883702580919]","[-0.7185810668151192, -1.8050430566641058, 1.5284277515028553]","[-0.7154859556343675, -1.8187707945728209, 1.5287926669038703]","[-0.09014561658646833, -1.7345888686001223, 1.169550182681599]",0.018922719103889252,0.21961457003366844,False
random,16,18,native16@FC4,native16,fc4,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.2446442498237484, 0.11827776634849788, 0.36104811120163577, 0.2760298726261179]","[0.3366937258124627, 0.11228227094966078, 0.26719977485991947, 0.283824228377957]","[0.2649868615664167, 0.22935747512731422, 0.25212823416110564, 0.2535274291451635]",0.15394783296384534,0.13100192457522605,0.08181784263833551,0.5727237891911994,0.15552884475849085,0.2263720197109444,0.19178742051656245,0.15041461225023228,0.19655894497118467,"[-2.124392996252152, -0.9345733656655623, 2.018026618443878]","[-2.788779389158128, -0.11814262455306558, 1.594540155814216]","[-2.2549840846949616, -0.7740966005504475, 1.9347865661398127]","[-2.2317924803131373, -0.8008581608594245, 1.9335567770781212]","[-2.0139319368032305, -0.6733419478907606, 1.8691357731519052]",0.025839736642408635,0.19117939029421896,False
random,16,18,native16@Fz,native16,fz,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.1915264036201677, 0.10867416011656578, 0.365348472140576, 0.3344509641226906]","[0.2763948702154566, 0.1171481545651656, 0.2614997616784027, 0.34495721354097514]","[0.25667322349066557, 0.23153681097160117, 0.25136057046960447, 0.2604293950681289]",0.16063418640190183,0.12098004829060806,0.07949514380888226,0.5089562087874654,0.17650411006268735,0.2669289365585357,0.21853825835415103,0.17737459250131912,0.19435896190836807,"[-1.862073213700533, -1.5329702541769743, 2.2206689809926403]","[-1.827820134563183, -0.5297379528100068, 1.4936212627333416]","[-1.8554158207972324, -1.3379830655303475, 2.0793607412139155]","[-1.8458088629211233, -1.3586032055867117, 2.0794475856598145]","[-1.58965611319085, -1.204603887630753, 2.0083475359429084]",0.022272060846374966,0.22497084086633312,False
random,16,18,native16@Pz,native16,pz,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.19932963402966947, 0.12081966295628914, 0.37550594404641824, 0.3043447589676231]","[0.2865707025183676, 0.1326273868711139, 0.26467501175550623, 0.31612689885501233]","[0.25772196642429457, 0.23335428288758586, 0.2516998108684575, 0.2572239398196621]",0.1597878073850139,0.11534062222468085,0.07973700239828974,0.689146375673357,0.12442407193604935,0.15544657385371652,0.14904083645864805,0.12306688757728793,0.19992329078494417,"[-1.2336146440764293, -1.2503831317177734, 1.9053187837392422]","[-1.3087396688351027, -0.23672739975062623, 0.9883297388810597]","[-1.2486338862464836, -1.0477297420598801, 1.7219913162774516]","[-1.2374976628245937, -1.0675270891555817, 1.7217212928262549]","[-1.1043324019608223, -1.007152797080439, 1.8768287865504187]",0.019793517301153807,0.2591514013190921,False
random,16,18,native32@C1,native32,c1,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.2616275768673586, 0.13280181962732276, 0.49541793149147945, 0.1101526720138391]","[0.37161051744173856, 0.16623192926540795, 0.40639067300248843, 0.05576688029036506]","[0.2741539493972578, 0.23519185546202587, 0.26737241595671574, 0.2232817791840005]",0.22944526672314627,0.21288263907462143,0.09326006411416696,0.5993378582153667,0.08826194459989965,0.14769825779969445,0.13561771727160063,0.06894612910857413,0.1953806105301884,"[-0.2531913254912461, -1.1315615179189868, 1.7397241443803755]","[-0.5331800452686642, -0.1619522581956754, 1.2402749367432255]","[-0.3078956925029239, -0.9421186687785222, 1.6421414532634102]","[-0.2761058910563066, -0.9620215499993635, 1.6636503911583636]","[-0.21326365592132424, -1.0621041661531276, 1.6464739659125094]",0.04264221588858257,0.18723272675070973,False
random,16,18,native32@C2,native32,c2,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.3286418206513845, 0.10893754380439052, 0.4631495732528378, 0.09927106229138723]","[0.4607588557829839, 0.10977964086245408, 0.3908176581737701, 0.038643845180791885]","[0.29025836369749064, 0.2231002810092977, 0.265733661846163, 0.22090769344704866]",0.2277245722880898,0.24040125843532806,0.09722160227996647,0.9749648378624866,0.1497971713278403,0.07963026443627728,0.12486321397398868,0.1106560294039448,0.19505474787378166,"[-0.8643550438343065, -0.6353436022772054, 1.9216365843712424]","[-1.9670553822326473, 0.7305354631603826, 1.5637645544375451]","[-1.0794419803209285, -0.3689224055422002, 1.8518319458014467]","[-1.0206044475948137, -0.40357481610546475, 1.866936645763642]","[-0.8850616471397138, -0.5049586088029271, 1.9568463023829787]",0.05863651716327021,0.28482052191285534,False
random,16,18,native32@C3,native32,c3,False,"[0.25, 0.3125, 0.125, 0.3125]","[0.21242521564351066, 0.19535781240937267, 0.48749249517082033, 0.10472447677629626]","[0.2903486401986576, 0.2602085685410811, 0.4062751960216485, 0.04316759523861284]","[0.2579897524782244, 0.25293094479685424, 0.2677318291356343, 0.22134747358928705]",0.21777605104728887,0.1974956244587915,0.08985191511859715,0.2706592815164725,0.29786018247446905,0.3634126954721241,0.3725477398324171,0.3000930834909229,0.1904042617177993,"[0.12957794678119727, -1.2230793275696508, 1.478121035704569]","[0.29243916614087406, -1.1898693428752505, 1.1236035427581261]","[0.1605874170158371, -1.216756004952254, 1.4106193941940566]","[0.1706561515977943, -1.2111194124780242, 1.4325600448375564]","[0.49552844825862247, -1.584659650621867, 1.274151529829587]",0.034753584222025694,0.06250009894981948,False
